Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game],Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Brayshaw, Angus",14,4,11,25,,1.0,,7.0,2.0,3.0,6.0,2.0,3.0,,,15.0,10.0,1.0,1.0,3.0,1.0,,80.0
31,"Fritsch, Bayley",8,4,6,14,,,,,1.0,1.0,,1.0,,,,5.0,8.0,1.0,,2.0,,,77.0
17,"Frost, Sam",6,3,3,9,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,4.0,4.0,1.0,,5.0,,,97.0
36,"Garlett, Jeff",3,1,7,10,1,1.0,,,,,,2.0,,1.0,,9.0,2.0,1.0,1.0,2.0,,1.0,76.0
11,"Gawn, Max",4,2,3,7,,,46.0,1.0,,3.0,3.0,1.0,4.0,,,8.0,1.0,2.0,,9.0,,,80.0
4,"Harmes, James",12,4,14,26,,,,5.0,2.0,6.0,2.0,1.0,1.0,,,12.0,14.0,1.0,,2.0,3.0,2.0,79.0
1,"Hogan, Jesse",11,4,8,19,1,3.0,1.0,1.0,,,,4.0,1.0,1.0,,8.0,10.0,,3.0,2.0,,,79.0
29,"Hunt, Jayden",6,3,4,10,,,,2.0,1.0,3.0,,1.0,,1.0,,1.0,9.0,,,,1.0,,66.0
39,"Jetta, Neville",3,4,5,8,,,,4.0,,,1.0,1.0,1.0,1.0,,4.0,5.0,,,2.0,,,76.0
2,"Jones, Nathan",14,2,9,23,1,,,3.0,,6.0,2.0,7.0,,2.0,,6.0,18.0,,,2.0,,1.0,89.0
24,"Kennedy Harris, Jay",5,3,9,14,,,,5.0,,1.0,2.0,2.0,2.0,1.0,,6.0,9.0,1.0,,,,,73.0
6,"Lewis, Jordan",10,1,11,21,,,,,3.0,2.0,1.0,1.0,,1.0,,7.0,13.0,,,5.0,,,90.0
28,"McDonald, Oscar",6,3,5,11,,,,3.0,2.0,3.0,,1.0,,,,7.0,3.0,3.0,,5.0,,,96.0
25,"McDonald, Tom",11,10,6,17,2,2.0,9.0,1.0,1.0,4.0,,1.0,,,,8.0,10.0,3.0,4.0,5.0,,,95.0
30,"Neal-Bullen, Alex",10,2,4,14,,,,6.0,,6.0,2.0,8.0,,2.0,,4.0,10.0,,,,,,77.0
13,"Oliver, Clayton",15,5,12,27,,2.0,,12.0,3.0,2.0,6.0,4.0,2.0,3.0,2.0,13.0,15.0,1.0,2.0,,,,88.0
21,"Pedersen, Cameron",6,4,4,10,1,,1.0,2.0,4.0,2.0,1.0,2.0,,,,5.0,6.0,2.0,,3.0,,,83.0
5,"Petracca, Christian",13,8,7,20,1,1.0,,3.0,,6.0,,5.0,,2.0,,7.0,14.0,2.0,1.0,,,,82.0
3,"Salem, Christian",12,5,10,22,,,,4.0,6.0,2.0,2.0,1.0,1.0,1.0,,8.0,13.0,,,1.0,4.0,,88.0
9,"Spargo, Charlie",4,2,6,10,,2.0,,4.0,,1.0,1.0,2.0,1.0,1.0,,4.0,6.0,,2.0,,,,69.0
12,"Tyson, Dom",13,4,18,31,,2.0,,2.0,2.0,4.0,3.0,3.0,1.0,,,10.0,21.0,,,,,1.0,78.0
22,"Vandenberg, Aaron",7,4,3,10,3,,,2.0,,4.0,1.0,2.0,,1.0,,7.0,4.0,2.0,2.0,3.0,,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,193,82,165,358,10,18.0,57.0,69.0,28.0,60.0,33.0,53.0,18.0,19.0,2.0,158.0,205.0,21.0,16.0,51.0,9.0,5.0,
Opposition,Opposition,224,120,147,371,13,9.0,19.0,77.0,45.0,43.0,33.0,41.0,20.0,18.0,4.0,150.0,225.0,21.0,11.0,46.0,4.0,10.0,
