Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details,Carlton Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Carlton Games (W-D-L W%),Carlton Goals (Ave.)
24,"Allan, Matthew",24y 114d,89 (47-0-42 52.81%),40 (0.45),←,
10,"Backwell, Brett",19y 33d,8 (3-0-5 37.50%),5 (0.63),←,
29,"Beaumont, Simon",23y 189d,45 (25-0-20 55.56%),26 (0.58),←,
21,"Bradley, Craig",35y 240d,298 (180-2-116 60.74%),207 (0.69),←,
20,"Brown, Fraser",28y 306d,155 (89-1-65 57.74%),91 (0.59),←,
16,"Camporeale, Scott",23y 313d,91 (56-0-35 61.54%),78 (0.86),←,
36,"Hamill, Aaron",21y 304d,54 (24-0-30 44.44%),56 (1.04),←,
27,"Hulme, Darren",21y 345d,34 (12-0-22 35.29%),17 (0.50),←,
43,"Koutoufides, Anthony",26y 153d,139 (82-1-56 59.35%),98 (0.71),←,
12,"Lappin, Matthew",23y 123d,66 (33-1-32 50.76%),39 (0.59),11 (5-0-6 45.45%),13 (1.18)
17,"Lock, Damien",20y 262d,16 (3-0-13 18.75%),,←,
22,"Manton, Glenn",26y 19d,109 (63-0-46 57.80%),33 (0.30),88 (52-0-36 59.09%),29 (0.33)
5,"McKay, Andrew",28y 341d,140 (85-1-54 61.07%),22 (0.16),←,
18,"Murphy, Justin",23y 57d,76 (42-0-34 55.26%),73 (0.96),64 (33-0-31 51.56%),64 (1.00)
15,"Nelson, Ben",22y 148d,15 (7-0-8 46.67%),1 (0.07),←,
19,"Pearce, Brad",27y 308d,73 (42-0-31 57.53%),146 (2.00),71 (42-0-29 59.15%),145 (2.04)
7,"Ratten, Brett",27y 344d,175 (101-0-74 57.71%),51 (0.29),←,
23,"Rice, Dean",31y 95d,186 (84-1-101 45.43%),79 (0.42),70 (39-0-31 55.71%),36 (0.51)
14,"Sexton, Michael",28y 107d,181 (107-1-73 59.39%),19 (0.10),←,
1,"Silvagni, Stephen",32y 20d,258 (162-1-95 62.98%),179 (0.69),←,
30,"White, Adam",23y 162d,37 (19-0-18 51.35%),21 (0.57),←,
8,"Whitnall, Lance",19y 301d,52 (24-0-28 46.15%),82 (1.58),←,
Totals,Totals,25y 178d,2297 (1290-9-998 56.16%),1363 (0.59),,
C,"Parkin, David",56y 281d,479 (281-2-196 58.87%),,316 (194-2-120 61.71%),
