Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game],Carlton Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
38,"Byrne, Ciaran",10,4,12,22,,,,6.0,1.0,1.0,,2.0,3.0,1.0,,7.0,16.0,,,3.0,,,76.0
9,"Cripps, Patrick",13,3,16,29,,,,6.0,1.0,3.0,6.0,5.0,3.0,1.0,,12.0,17.0,,,1.0,,,83.0
30,"Curnow, Charlie",6,3,3,9,2,,,1.0,,1.0,,4.0,1.0,2.0,,7.0,2.0,1.0,3.0,2.0,,,90.0
35,"Curnow, Ed",13,9,15,28,,,,7.0,3.0,4.0,4.0,2.0,2.0,2.0,,10.0,19.0,,,,1.0,,90.0
12,"De Koning, Tom",5,5,6,11,1,,3.0,3.0,,1.0,1.0,3.0,1.0,2.0,,8.0,4.0,2.0,2.0,,,,70.0
2,"Dow, Paddy",6,1,7,13,1,,,4.0,,3.0,3.0,1.0,2.0,1.0,,6.0,7.0,,,,2.0,,73.0
13,"Lamb, Jed",17,4,4,21,,,,1.0,9.0,,1.0,4.0,1.0,1.0,,7.0,12.0,1.0,,1.0,,,78.0
16,"Lang, Darcy",7,6,6,13,,,,1.0,1.0,1.0,,2.0,,1.0,,2.0,11.0,,1.0,,,,71.0
27,"Lobbe, Matthew",6,3,7,13,,1.0,27.0,3.0,1.0,1.0,1.0,,1.0,,,6.0,6.0,,1.0,2.0,,,85.0
22,"Marchbank, Caleb",13,11,8,21,,,,1.0,6.0,,,2.0,,,,6.0,15.0,3.0,,5.0,,,97.0
10,"McKay, Harry",11,6,2,13,,2.0,,2.0,,2.0,,1.0,3.0,1.0,,6.0,7.0,2.0,2.0,,,1.0,82.0
18,"Mullett, Aaron",6,,3,9,,1.0,,4.0,,1.0,,2.0,,2.0,,2.0,6.0,,,2.0,,,70.0
3,"Murphy, Marc",14,3,8,22,,,,2.0,1.0,3.0,,1.0,,,,4.0,16.0,,,1.0,,,89.0
4,"OBrien, Lochie",12,6,8,20,,,,2.0,1.0,2.0,,3.0,,2.0,,4.0,16.0,,1.0,,,1.0,87.0
5,"Petrevski-Seton, Sam",3,1,6,9,,,,6.0,,1.0,,1.0,,,,1.0,8.0,,1.0,,,,65.0
29,"Polson, Cameron",2,,8,10,,,,,,1.0,,1.0,,1.0,,4.0,6.0,,,,,,85.0
17,"Rowe, Sam",3,2,7,10,,,,1.0,1.0,,,,1.0,,,4.0,7.0,,,7.0,,,97.0
1,"Silvagni, Jack",6,3,5,11,1,,,4.0,,,,3.0,,2.0,,4.0,8.0,1.0,1.0,3.0,,,70.0
6,"Simpson, Kade",25,3,10,35,1,,,4.0,8.0,5.0,3.0,4.0,2.0,,3.0,11.0,21.0,,,1.0,2.0,,89.0
39,"Thomas, Dale",11,5,12,23,,,,2.0,1.0,3.0,,1.0,2.0,,,8.0,16.0,,,3.0,,,76.0
23,"Weitering, Jacob",9,7,7,16,,,,,,,,7.0,1.0,4.0,,4.0,12.0,,,8.0,,,94.0
46,"Wright, Matthew",6,4,3,9,1,,,1.0,,4.0,,2.0,1.0,1.0,,4.0,6.0,,1.0,2.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,204,89,163,367,7,7.0,30.0,61.0,34.0,37.0,19.0,51.0,24.0,24.0,3.0,127.0,238.0,10.0,13.0,41.0,5.0,2.0,
Opposition,Opposition,216,108,172,388,10,6.0,34.0,70.0,27.0,46.0,44.0,53.0,24.0,24.0,3.0,114.0,276.0,11.0,12.0,37.0,10.0,7.0,
