Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details,Hawthorn Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Hawthorn Games (W-D-L W%),Hawthorn Goals (Ave.)
10,"Bateman, Chance",26y 282d,98 (43-0-55 43.88%),30 (0.31),←,
14,"Birchall, Grant",20y 61d,42 (22-0-20 52.38%),5 (0.12),←,
20,"Boyle, Tim",24y 61d,27 (15-0-12 55.56%),37 (1.37),←,
30,"Brown, Campbell",24y 214d,98 (41-0-57 41.84%),38 (0.39),←,
39,"Campbell, Robert",25y 301d,80 (38-0-42 47.50%),20 (0.25),←,
31,"Dew, Stuart",28y 224d,182 (104-3-75 57.97%),247 (1.36),2 (2-0-0 100.00%),2 (1.00)
8,"Ellis, Xavier",20y 30d,15 (10-0-5 66.67%),3 (0.20),←,
23,"Franklin, Lance",21y 59d,58 (25-0-33 43.10%),135 (2.33),←,
27,"Gilham, Stephen",23y 209d,31 (20-0-11 64.52%),1 (0.03),30 (20-0-10 66.67%),1 (0.03)
18,"Guerra, Brent",25y 305d,137 (93-0-44 67.88%),89 (0.65),41 (24-0-17 58.54%),6 (0.15)
15,"Hodge, Luke",23y 288d,113 (49-0-64 43.36%),71 (0.63),←,
4,"Ladson, Rick",24y 40d,76 (31-0-45 40.79%),34 (0.45),←,
5,"Mitchell, Sam",25y 169d,111 (49-0-62 44.14%),18 (0.16),←,
29,"Murphy, Tom",22y 10d,14 (5-0-9 35.71%),3 (0.21),←,
7,"Osborne, Michael",25y 244d,78 (30-0-48 38.46%),29 (0.37),←,
33,"Rioli, Cyril",18y 259d,2 (2-0-0 100.00%),3 (1.50),←,
2,"Roughead, Jarryd",21y 66d,60 (28-0-32 46.67%),65 (1.08),←,
12,"Sewell, Brad",24y 56d,66 (27-0-39 40.91%),5 (0.08),←,
44,"Stokes, Cameron",18y 271d,2 (2-0-0 100.00%),3 (1.50),←,
13,"Taylor, Simon",25y 224d,50 (22-0-28 44.00%),13 (0.26),←,
22,"Tuck, Travis",20y 204d,3 (2-0-1 66.67%),1 (0.33),←,
11,"Young, Clinton",22y 42d,46 (23-0-23 50.00%),14 (0.30),←,
Totals,Totals,23y 115d,1389 (681-3-705 49.03%),864 (0.62),,
C,"Clarkson, Alastair",39y 337d,70 (30-0-40 42.86%),,←,
