Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Chapman, Paul",8,1.0,5,13,1.0,,,1.0,,6.0,2.0,1.0,2.0,1.0,,7,7,,,,2.0,,
14,"Clarke, David",8,1.0,2,10,,,,2.0,1.0,3.0,,2.0,,1.0,,1,9,,,1.0,2.0,,
11,"Corey, Joel",8,2.0,12,20,,,,,3.0,,6.0,,,,,11,8,,,,,,
44,"Enright, Corey",8,2.0,7,15,,,,1.0,1.0,2.0,2.0,1.0,1.0,,,5,11,,,2.0,,,
7,"Graham, Ben",11,7.0,6,17,,,,1.0,5.0,2.0,2.0,1.0,1.0,,,6,11,1.0,,4.0,,,
2,"Harley, Tom",9,6.0,6,15,,,,2.0,3.0,,,2.0,2.0,1.0,,7,7,1.0,,3.0,2.0,,
20,"Johnson, Steve",8,3.0,1,9,,2.0,,3.0,,1.0,,3.0,,3.0,,1,9,,2.0,,,,
9,"Kelly, James",10,3.0,10,20,2.0,,,3.0,1.0,3.0,5.0,1.0,,,,6,13,,1.0,1.0,,,
13,"Kilpatrick, Glenn",4,1.0,3,7,,,,,1.0,,1.0,1.0,1.0,1.0,,4,4,,,1.0,,,
1,"King, Steven",8,3.0,8,16,1.0,1.0,20.0,1.0,,,6.0,3.0,2.0,1.0,,9,8,,,,,,
18,"Kingsley, Kent",3,1.0,2,5,,,,,,4.0,1.0,,,,,2,3,,,,,,
45,"Ling, Cameron",19,8.0,10,29,,1.0,,2.0,1.0,5.0,3.0,1.0,2.0,,,8,23,,1.0,,,,
24,"Lord, Aaron",6,1.0,6,12,1.0,,,3.0,,2.0,,2.0,,1.0,,3,9,,,,1.0,,
21,"Mooney, Cameron",5,5.0,6,11,3.0,1.0,1.0,1.0,,,,,1.0,,,8,3,2.0,4.0,1.0,,,
34,"Rahilly, James",5,2.0,5,10,,,,,3.0,,,1.0,1.0,,,3,7,,,1.0,1.0,,
15,"Riccardi, Peter",5,,8,13,1.0,1.0,,9.0,,1.0,2.0,,,,,9,4,,,1.0,,,
33,"Rooke, Max",5,1.0,2,7,,,,1.0,2.0,,,1.0,,,,2,5,,,,,,
30,"Scarlett, Matthew",11,2.0,6,17,,,,1.0,5.0,,,3.0,1.0,,,6,10,,,4.0,,,
46,"Slade, Will",7,1.0,4,11,,,,,1.0,2.0,2.0,,1.0,,,7,5,,,1.0,,,
19,"White, Mitchell",9,5.0,3,12,1.0,,,4.0,,3.0,1.0,3.0,1.0,2.0,,4,9,,,,,,
40,"Wojcinski, David",5,1.0,2,7,1.0,,,,,1.0,,,1.0,,,4,3,,,,,,
10,"Woolnough, Marc",4,3.0,3,7,,,1.0,2.0,,2.0,2.0,,1.0,,,4,4,1.0,,1.0,,,
Totals,Totals,166,59.0,117,283,11.0,6.0,22.0,37.0,27.0,37.0,35.0,26.0,18.0,11.0,,117,172,5.0,8.0,21.0,8.0,,
Opposition,Opposition,192,85.0,144,336,17.0,15.0,36.0,60.0,26.0,54.0,35.0,39.0,11.0,18.0,6.0,125,209,18.0,17.0,53.0,17.0,,
