Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game],Fremantle Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Bell, Peter",21,6.0,9.0,30,,,,1.0,7.0,5.0,2.0,5.0,1.0,1.0,,10.0,19.0,1.0,,1.0,3.0,1.0,100.0
9,"Carr, Matthew",7,3.0,1.0,8,,,1.0,2.0,2.0,1.0,2.0,1.0,,1.0,,2.0,6.0,1.0,,1.0,1.0,,67.0
10,"Cook, Troy",10,7.0,13.0,23,,1.0,,4.0,2.0,1.0,3.0,2.0,,,,6.0,17.0,,1.0,2.0,,,82.0
33,"Farmer, Jeff",4,,1.0,5,1.0,1.0,,3.0,,1.0,1.0,1.0,2.0,,,5.0,,,,1.0,,,90.0
14,"Grover, Antoni",5,,5.0,10,,,,6.0,2.0,,,,,,,6.0,4.0,,,1.0,,,88.0
42,"Haddrill, Robert",7,5.0,,7,,,,1.0,6.0,,,1.0,,,,,5.0,,,6.0,,,97.0
4,"Hasleby, Paul",15,5.0,11.0,26,,1.0,,2.0,,11.0,3.0,2.0,,1.0,2.0,9.0,16.0,2.0,,2.0,1.0,3.0,96.0
43,"Hayden, Roger",11,10.0,5.0,16,,,,1.0,2.0,1.0,,2.0,,,,6.0,10.0,2.0,,2.0,,,80.0
11,"Headland, Des",16,7.0,6.0,22,,,,3.0,2.0,7.0,4.0,1.0,1.0,,,6.0,16.0,,,,,,67.0
20,"Longmuir, Justin",5,4.0,5.0,10,3.0,,7.0,1.0,,1.0,1.0,1.0,1.0,1.0,,5.0,5.0,1.0,2.0,4.0,,,75.0
21,"Longmuir, Troy",7,2.0,4.0,11,1.0,,,1.0,1.0,5.0,1.0,1.0,1.0,,,6.0,4.0,,1.0,1.0,,,63.0
8,"McManus, Shaun",6,2.0,5.0,11,1.0,,,6.0,,2.0,1.0,2.0,,1.0,,5.0,6.0,,1.0,1.0,,,89.0
18,"McPharlin, Luke",14,7.0,6.0,20,,,,1.0,2.0,1.0,1.0,4.0,1.0,1.0,,9.0,10.0,2.0,,3.0,1.0,1.0,94.0
34,"Medhurst, Paul",8,3.0,2.0,10,2.0,1.0,,2.0,,2.0,,2.0,1.0,,,5.0,5.0,1.0,2.0,,1.0,1.0,90.0
23,"Parker, Shane",8,5.0,6.0,14,,,,4.0,2.0,,,1.0,1.0,,,5.0,8.0,1.0,,2.0,1.0,,100.0
29,"Pavlich, Matthew",11,4.0,6.0,17,1.0,1.0,,7.0,,4.0,2.0,4.0,,1.0,,10.0,7.0,1.0,1.0,,1.0,1.0,100.0
12,"Polak, Graham",9,7.0,4.0,13,,,,2.0,1.0,2.0,1.0,2.0,1.0,1.0,,6.0,7.0,2.0,,5.0,1.0,,100.0
31,"Sandilands, Aaron",4,3.0,8.0,12,,,39.0,2.0,2.0,,3.0,1.0,2.0,1.0,,5.0,8.0,,,2.0,,,63.0
3,"Schammer, Byron",3,1.0,2.0,5,,,,,,,,,,,,2.0,2.0,1.0,,,1.0,,7.0
2,"Simmonds, Troy",7,2.0,3.0,10,2.0,,9.0,1.0,1.0,2.0,1.0,1.0,,,,4.0,4.0,,,,,,92.0
19,"Walker, James",8,4.0,7.0,15,,,,3.0,2.0,2.0,3.0,4.0,,1.0,,4.0,12.0,,,,2.0,,93.0
6,"Woods, Dion",8,4.0,4.0,12,,1.0,,2.0,2.0,1.0,,2.0,1.0,,,4.0,9.0,,,2.0,,,68.0
Totals,Totals,194,91.0,113.0,307,11.0,6.0,56.0,55.0,36.0,49.0,29.0,40.0,13.0,10.0,2.0,120.0,180.0,15.0,8.0,36.0,13.0,7.0,
Opposition,Opposition,195,88.0,89.0,284,14.0,11.0,20.0,45.0,35.0,51.0,34.0,39.0,10.0,13.0,4.0,121.0,155.0,11.0,14.0,36.0,19.0,9.0,
