Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Amiss, Jye",21y 268d,54 (27-1-26 50.93%),92 (1.70),←,
15,"Bolton, Shai",26y 138d,141 (72-4-65 52.48%),173 (1.23),6 (4-0-2 66.67%),8 (1.33)
8,"Brayshaw, Andrew",25y 168d,153 (72-2-79 47.71%),53 (0.35),←,
5,"Chapman, Heath",23y 84d,48 (28-2-18 60.42%),2 (0.04),←,
6,"Clark, Jordan",24y 191d,109 (63-2-44 58.72%),23 (0.21),77 (42-2-33 55.84%),8 (0.10)
36,"Cox, Brennan",26y 255d,118 (54-1-63 46.19%),32 (0.27),←,
4,"Darcy, Sean",26y 317d,113 (54-2-57 48.67%),46 (0.41),←,
37,"Draper, Josh",21y 75d,27 (13-1-13 50.00%),,←,
43,"Dudley, Isaiah",21y 360d,5 (4-0-1 80.00%),4 (0.80),←,
32,"Frederick, Michael",24y 343d,85 (49-1-35 58.24%),97 (1.14),←,
44,"Johnson, Matthew",22y 40d,44 (20-1-23 46.59%),8 (0.18),←,
21,"McDonald, Oscar",29y 38d,89 (47-0-42 52.81%),6 (0.07),3 (2-0-1 66.67%),3 (1.00)
19,"Narkle, Quinton",27y 143d,58 (39-0-19 67.24%),26 (0.45),1 (1-0-0 100.00%),
25,"Pearce, Alex",29y 320d,129 (63-2-64 49.61%),6 (0.05),←,
16,"Reid, Murphy",18y 269d,7 (4-0-3 57.14%),8 (1.14),←,
13,"Ryan, Luke",29y 78d,162 (77-2-83 48.15%),3 (0.02),←,
3,"Serong, Caleb",24y 75d,110 (57-2-51 52.73%),31 (0.28),←,
14,"Sharp, Jeremy",23y 255d,53 (24-1-28 46.23%),19 (0.36),30 (16-1-13 55.00%),12 (0.40)
39,"Switkowski, Sam",28y 156d,92 (46-1-45 50.54%),56 (0.61),←,
35,"Treacy, Josh",22y 264d,63 (36-1-26 57.94%),94 (1.49),←,
34,"Wagner, Corey",28y 33d,44 (14-1-29 32.95%),6 (0.14),25 (12-1-12 50.00%),
23,"Worner, Karl",22y 313d,14 (8-0-6 57.14%),,←,
26,"Young, Hayden",24y 14d,83 (43-2-38 53.01%),18 (0.22),←,
Totals,Totals,24y 341d,1801 (914-29-858 50.75%),803 (0.45),,
C,"Longmuir, Justin",44y 94d,114 (57-2-55 50.88%),,←,
