Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Akermanis, Jason",10,3,1,11,1,2.0,,5.0,,2.0,3.0,4.0,,1.0,,7.0,5.0,,3.0,3.0,,2.0,90.0
20,"Black, Simon",7,1,7,14,,,,1.0,1.0,3.0,2.0,,,,,6.0,8.0,,,,1.0,,38.0
36,"Bradshaw, Daniel",9,7,11,20,,,,2.0,3.0,2.0,2.0,1.0,,,,8.0,11.0,,,3.0,,,100.0
17,"Brennan, Jared",4,3,5,9,,,8.0,4.0,,4.0,3.0,2.0,1.0,1.0,,6.0,2.0,1.0,,,,,65.0
30,"Copeland, Robert",8,7,1,9,,,2.0,4.0,3.0,2.0,,3.0,1.0,3.0,,1.0,9.0,,,5.0,1.0,,100.0
14,"Hadley, Richard",8,5,5,13,1,,,6.0,,3.0,,1.0,,,,4.0,9.0,,1.0,3.0,2.0,,97.0
32,"Hart, Shaun",11,1,8,19,3,,,6.0,,2.0,1.0,,,,,3.0,15.0,,,,,,83.0
2,"Johnson, Chris",10,6,6,16,,1.0,1.0,3.0,3.0,1.0,2.0,1.0,1.0,,3.0,7.0,9.0,1.0,,5.0,,,100.0
44,"Lappin, Nigel",19,5,9,28,2,2.0,,3.0,,5.0,6.0,5.0,,,1.0,12.0,16.0,,,3.0,2.0,2.0,91.0
23,"Leppitsch, Justin",6,3,2,8,3,,,1.0,,,,1.0,,,,4.0,3.0,1.0,3.0,,,1.0,100.0
26,"Macdonald, Joel",4,4,3,7,,,,1.0,2.0,1.0,,1.0,,1.0,,3.0,4.0,2.0,,,,,41.0
9,"McGrath, Ashley",4,4,6,10,2,1.0,,4.0,,1.0,,,1.0,,,7.0,3.0,2.0,4.0,,,2.0,100.0
25,"McLaren, Dylan",2,,5,7,,1.0,12.0,,,,2.0,4.0,,2.0,,6.0,1.0,,,3.0,,2.0,65.0
4,"McRae, Craig",6,4,3,9,2,,,2.0,1.0,3.0,1.0,,1.0,,,3.0,6.0,,1.0,,,,54.0
15,"Michael, Mal",4,2,2,6,,,1.0,1.0,2.0,,1.0,,1.0,,,2.0,4.0,,,12.0,1.0,,100.0
8,"Notting, Tim",13,5,5,18,1,1.0,,1.0,1.0,8.0,1.0,4.0,,1.0,,8.0,10.0,2.0,1.0,2.0,,,72.0
13,"Pike, Martin",8,1,3,11,3,1.0,,3.0,,1.0,,,,,,5.0,6.0,,,3.0,,,100.0
6,"Power, Luke",14,4,7,21,,2.0,,8.0,3.0,4.0,4.0,1.0,2.0,,,9.0,12.0,,1.0,1.0,,2.0,85.0
37,"Pratt, Daniel",9,6,1,10,,,,2.0,,2.0,,,2.0,,,5.0,6.0,2.0,1.0,4.0,,1.0,54.0
5,"Scott, Brad",14,4,8,22,,,,1.0,4.0,2.0,5.0,2.0,,1.0,,12.0,11.0,,,1.0,3.0,1.0,100.0
3,"Voss, Michael",15,9,9,24,,,,3.0,2.0,9.0,2.0,1.0,,1.0,2.0,5.0,19.0,1.0,,2.0,2.0,,80.0
33,"White, Darryl",11,4,3,14,,1.0,5.0,1.0,4.0,1.0,,3.0,,2.0,,3.0,10.0,,,3.0,2.0,,84.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,196,88,110,306,18,15.0,29.0,62.0,29.0,56.0,35.0,34.0,10.0,13.0,6.0,126.0,179.0,12.0,15.0,53.0,14.0,13.0,
Opposition,Opposition,177,81,104,281,12,11.0,41.0,43.0,40.0,41.0,36.0,33.0,13.0,10.0,,109.0,171.0,6.0,12.0,51.0,6.0,8.0,
