Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details,Brisbane Bears Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Bears Games (W-D-L W%),Brisbane Bears Goals (Ave.)
10,"Ashcroft, Marcus",19y 299d,39 (9-0-30 23.08%),18 (0.46),←,
51,"Bell, Corey",18y 178d,6 (3-0-3 50.00%),2 (0.33),←,
8,"Cameron, David",27y 108d,52 (25-0-27 48.08%),91 (1.75),11 (3-0-8 27.27%),20 (1.82)
25,"Campbell, Matthew",27y 172d,55 (14-0-41 25.45%),19 (0.35),←,
1,"Champion, Richard",23y 98d,12 (2-0-10 16.67%),2 (0.17),←,
12,"Clarke, Troy",22y 43d,6 (1-0-5 16.67%),3 (0.50),←,
2,"Curran, Peter",29y 6d,121 (84-0-37 69.42%),204 (1.69),12 (3-0-9 25.00%),8 (0.67)
4,"Gastev, John",26y 344d,84 (31-0-53 36.90%),59 (0.70),54 (14-0-40 25.93%),28 (0.52)
5,"Hardie, Brad",28y 284d,144 (53-0-91 36.81%),215 (1.49),97 (25-0-72 25.77%),187 (1.93)
9,"Ishchenko, Alex",27y 92d,70 (26-0-44 37.14%),25 (0.36),40 (10-0-30 25.00%),15 (0.38)
17,"Leslie, Martin",28y 246d,47 (12-0-35 25.53%),4 (0.09),←,
7,"McIvor, Scott",24y 346d,128 (47-0-81 36.72%),49 (0.38),73 (21-0-52 28.77%),34 (0.47)
19,"McLean, Michael",26y 140d,111 (50-2-59 45.95%),29 (0.26),16 (3-0-13 18.75%),6 (0.38)
24,"Merrett, Roger",31y 93d,221 (116-2-103 52.94%),244 (1.10),72 (19-0-53 26.39%),96 (1.33)
26,"Noonan, Danny",22y 234d,11 (2-0-9 18.18%),4 (0.36),←,
28,"OBrien, Cameron",24y 296d,43 (14-0-29 32.56%),65 (1.51),42 (14-0-28 33.33%),65 (1.55)
11,"Phillips, Brenton",28y 258d,70 (26-0-44 37.14%),33 (0.47),60 (20-0-40 33.33%),30 (0.50)
30,"Ryan, Matthew",24y 49d,67 (24-1-42 36.57%),59 (0.88),12 (3-0-9 25.00%),7 (0.58)
23,"Schache, Laurence",23y 277d,11 (3-0-8 27.27%),31 (2.82),←,
20,"Sim, Lachlan",21y 239d,18 (6-0-12 33.33%),5 (0.28),←,
Totals,Totals,25y 135d,1316 (548-5-763 41.64%),1161 (0.88),,
C,"Walls, Robert",41y,215 (118-1-96 55.12%),,16 (3-0-13 18.75%),
