Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details,Greater Western Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),GWS Games (W-D-L W%),GWS Goals (Ave.)
18,"Cameron, Jeremy",24y 147d,111 (44-2-65 40.54%),281 (2.53),←,
3,"Coniglio, Stephen",23y 254d,92 (40-0-52 43.48%),36 (0.39),←,
35,"Corr, Aidan",23y 101d,56 (23-2-31 42.86%),1 (0.02),←,
1,"Davis, Phil",26y 361d,118 (54-2-62 46.61%),6 (0.05),100 (43-2-55 44.00%),5 (0.05)
7,"Deledio, Brett",30y 130d,247 (113-5-129 46.76%),186 (0.75),4 (3-0-1 75.00%),4 (1.00)
4,"Greene, Toby",23y 335d,114 (45-0-69 39.47%),119 (1.04),←,
19,"Haynes, Nick",25y 100d,78 (35-2-41 46.15%),8 (0.10),←,
2,"Hopper, Jacob",20y 201d,20 (15-0-5 75.00%),9 (0.45),←,
17,"Johnson, Steve",34y 53d,291 (203-4-84 70.45%),510 (1.75),38 (25-1-12 67.11%),58 (1.53)
22,"Kelly, Josh",22y 195d,81 (43-2-36 54.32%),52 (0.64),←,
37,"Lobb, Rory",24y 198d,52 (30-2-20 59.62%),53 (1.02),←,
41,"Mumford, Shane",31y 52d,171 (110-4-57 65.50%),52 (0.30),71 (41-2-28 59.15%),13 (0.18)
12,"Patton, Jonathon",24y 98d,74 (35-2-37 48.65%),117 (1.58),←,
9,"Scully, Tom",26y 103d,148 (59-3-86 40.88%),71 (0.48),117 (46-2-69 40.17%),65 (0.56)
23,"Shaw, Heath",31y 272d,259 (158-4-97 61.78%),39 (0.15),86 (48-2-36 56.98%),2 (0.02)
5,"Shiel, Dylan",24y 170d,109 (45-2-62 42.20%),57 (0.52),←,
10,"Smith, Devon",24y 98d,109 (38-2-69 35.78%),100 (0.92),←,
20,"Tomlinson, Adam",24y 16d,88 (31-2-55 36.36%),19 (0.22),←,
8,"Ward, Callan",27y 138d,189 (82-2-105 43.92%),94 (0.50),129 (50-2-77 39.53%),61 (0.47)
6,"Whitfield, Lachie",23y 39d,87 (37-2-48 43.68%),43 (0.49),←,
29,"Williams, Zac",22y 340d,73 (38-0-35 52.05%),20 (0.27),←,
16,"Wilson, Nathan",24y 231d,74 (39-2-33 54.05%),16 (0.22),←,
Totals,Totals,25y 231d,2641 (1317-46-1278 49.87%),1889 (0.72),,
C,"Cameron, Leon",44y 358d,90 (48-2-40 54.44%),,←,
