Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game],Hawthorn Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
10,"Bateman, Chance",11,6,16,27,,1.0,,,1.0,4.0,,1.0,,1.0,,4.0,22.0,,2.0,2.0,,,85.0
14,"Birchall, Grant",15,7,9,24,,,,1.0,6.0,1.0,,3.0,,,,1.0,23.0,,,,,,79.0
30,"Brown, Campbell",14,7,7,21,,1.0,,2.0,6.0,3.0,,1.0,,1.0,,5.0,16.0,1.0,,7.0,4.0,,100.0
39,"Campbell, Robert",2,5,9,11,,,19.0,5.0,,1.0,1.0,4.0,1.0,3.0,,5.0,7.0,,,6.0,,,54.0
9,"Crawford, Shane",8,4,19,27,,,,3.0,,3.0,3.0,,1.0,,,5.0,22.0,,1.0,2.0,2.0,,83.0
24,"Croad, Trent",7,4,7,14,2,1.0,,,1.0,2.0,,,2.0,,,6.0,8.0,,,4.0,,2.0,100.0
19,"Dixon, Ben",1,1,2,3,1,,,1.0,,,,2.0,,1.0,,1.0,2.0,,,3.0,,,69.0
16,"Dowler, Beau",5,5,3,8,2,1.0,,2.0,,,,7.0,,3.0,,1.0,7.0,,2.0,3.0,,,86.0
27,"Gilham, Stephen",10,3,4,14,,,,,2.0,,,3.0,1.0,,,3.0,11.0,,,3.0,1.0,,100.0
18,"Guerra, Brent",9,8,11,20,,,,2.0,3.0,3.0,,1.0,,,,2.0,17.0,,,1.0,4.0,,82.0
15,"Hodge, Luke",15,4,18,33,1,1.0,1.0,7.0,1.0,3.0,7.0,6.0,1.0,1.0,2.0,14.0,16.0,1.0,1.0,2.0,1.0,,89.0
4,"Ladson, Rick",14,2,15,29,,,,3.0,,3.0,,3.0,1.0,3.0,,6.0,24.0,,,3.0,,,92.0
3,"Lewis, Jordan",18,6,16,34,,,,,3.0,9.0,7.0,5.0,2.0,1.0,,10.0,24.0,,,,,1.0,84.0
22,"McGlynn, Ben",8,6,6,14,1,3.0,,3.0,,1.0,,,,,,4.0,10.0,1.0,2.0,4.0,1.0,,74.0
29,"Murphy, Tom",5,4,5,10,,,,2.0,2.0,,,2.0,1.0,2.0,,3.0,7.0,,,6.0,,,92.0
2,"Roughead, Jarryd",4,2,6,10,1,1.0,2.0,2.0,,1.0,,5.0,1.0,1.0,,7.0,4.0,,1.0,,,2.0,94.0
12,"Sewell, Brad",9,4,19,28,,,,4.0,,4.0,8.0,1.0,,1.0,,11.0,18.0,,,2.0,,1.0,89.0
11,"Smith, Joel",6,5,9,15,,,,,4.0,,,1.0,,1.0,,2.0,13.0,,,1.0,,,100.0
13,"Taylor, Simon",6,6,6,12,,,16.0,4.0,,3.0,,5.0,,4.0,,1.0,11.0,,1.0,3.0,,,62.0
38,"Tuck, Travis",6,4,7,13,,,,3.0,,3.0,1.0,2.0,,1.0,,1.0,13.0,,,1.0,,,59.0
21,"Vandenberg, Richard",5,2,15,20,1,,,,1.0,,2.0,1.0,,,,4.0,15.0,,1.0,3.0,,,57.0
45,"Young, Clinton",13,6,11,24,1,,,2.0,2.0,5.0,1.0,7.0,1.0,1.0,,8.0,16.0,,,4.0,5.0,,70.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,101,220,411,10,11.0,38.0,46.0,32.0,49.0,30.0,60.0,12.0,25.0,2.0,104.0,306.0,3.0,11.0,60.0,18.0,6.0,
Opposition,Opposition,231,126,146,377,16,12.0,23.0,48.0,36.0,50.0,29.0,36.0,25.0,12.0,4.0,116.0,253.0,12.0,14.0,40.0,15.0,7.0,
