Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",21y 69d,49 (17-1-31 35.71%),11 (0.22),←,
6,"Bate, Matthew",21y 337d,53 (18-0-35 33.96%),45 (0.85),←,
43,"Bennell, Jamie",18y 323d,5 (1-0-4 20.00%),1 (0.20),←,
32,"Bruce, Cameron",29y 208d,189 (82-1-106 43.65%),198 (1.05),←,
36,"Davey, Aaron",25y 320d,102 (45-1-56 44.61%),132 (1.29),←,
14,"Dunn, Lynden",21y 347d,42 (13-0-29 30.95%),32 (0.76),←,
8,"Frawley, James",20y 218d,25 (7-0-18 28.00%),,←,
39,"Jetta, Neville",19y 73d,5 (1-0-4 20.00%),3 (0.60),←,
11,"Johnson, Paul",24y 304d,48 (12-0-36 25.00%),13 (0.27),47 (11-0-36 23.40%),13 (0.28)
2,"Jones, Nathan",21y 96d,55 (12-1-42 22.73%),21 (0.38),←,
34,"Martin, Stefan",22y 160d,12 (3-0-9 25.00%),,←,
23,"McDonald, James",32y 203d,220 (94-1-125 42.95%),50 (0.23),←,
5,"McLean, Brock",23y 46d,80 (34-1-45 43.13%),34 (0.43),←,
26,"Meesen, John",22y 310d,5 (3-0-2 60.00%),,3 (1-0-2 33.33%),
7,"Miller, Brad",25y 294d,115 (42-1-72 36.96%),66 (0.57),←,
22,"Moloney, Brent",25y 88d,74 (30-1-43 41.22%),18 (0.24),51 (18-0-33 35.29%),12 (0.24)
10,"Morton, Cale",19y 98d,24 (3-0-21 12.50%),15 (0.63),←,
29,"Newton, Michael",21y 364d,18 (5-0-13 27.78%),25 (1.39),←,
15,"Petterd, Ricky",20y 276d,16 (4-0-12 25.00%),11 (0.69),←,
27,"Rivers, Jared",24y 190d,75 (35-1-39 47.33%),4 (0.05),←,
12,"Sylvia, Colin",23y 169d,74 (26-1-47 35.81%),49 (0.66),←,
37,"Warnock, Matthew",25y 23d,26 (5-0-21 19.23%),1 (0.04),←,
Totals,Totals,23y 106d,1312 (492-10-810 37.50%),729 (0.56),,
C,"Bailey, Dean",42y 98d,27 (4-0-23 14.81%),,←,
