West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
12,"Allen, Oscar",6.0,5.0,2.0,8.0,,,2.0,1.0,1.0,1.0,1.0,2.0,,,,1.0,7.0,,,3.0,,,78.0
28,"Cole, Tom",4.0,3.0,10.0,14.0,,,,,1.0,1.0,1.0,1.0,,,,5.0,9.0,,,2.0,,,85.0
15,"Cripps, Jamie",9.0,5.0,5.0,14.0,2.0,1.0,,5.0,,4.0,3.0,1.0,2.0,,,8.0,7.0,,1.0,,,,83.0
27,"Darling, Jack",6.0,5.0,2.0,8.0,1.0,,1.0,1.0,,1.0,,2.0,,2.0,,3.0,5.0,2.0,2.0,,,,90.0
14,"Duggan, Liam",7.0,6.0,6.0,13.0,,,,1.0,4.0,1.0,,,,,,2.0,11.0,,,1.0,,,85.0
42,"Edwards, Harry",9.0,7.0,1.0,10.0,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,2.0,8.0,,,4.0,,,91.0
3,"Gaff, Andrew",16.0,7.0,17.0,33.0,,,,,4.0,5.0,2.0,2.0,,,,5.0,28.0,,,3.0,1.0,1.0,86.0
25,"Hurn, Shannon",13.0,5.0,6.0,19.0,,,,1.0,3.0,,,2.0,1.0,,,4.0,10.0,1.0,,,,,79.0
34,"Hutchings, Mark",,,,,,,,,,,,,,,,,,,,,,,
11,"Kelly, Tim",11.0,4.0,9.0,20.0,,,,1.0,1.0,4.0,4.0,3.0,,,,9.0,12.0,1.0,,,,,83.0
17,"Kennedy, Josh",9.0,4.0,5.0,14.0,1.0,4.0,,1.0,1.0,3.0,,1.0,2.0,,,4.0,10.0,,2.0,1.0,,,84.0
7,"Langdon, Zac",4.0,5.0,13.0,17.0,,,,2.0,1.0,2.0,1.0,3.0,,1.0,,7.0,9.0,1.0,,1.0,,2.0,85.0
20,"McGovern, Jeremy",15.0,7.0,4.0,19.0,,,,2.0,4.0,,,2.0,,,,2.0,14.0,1.0,,3.0,,,80.0
9,"Naitanui, Nic",7.0,2.0,10.0,17.0,,,24.0,,,3.0,10.0,1.0,,1.0,,10.0,7.0,,,2.0,,1.0,77.0
24,"ONeill, Xavier",5.0,2.0,4.0,9.0,,,,1.0,,2.0,,5.0,1.0,1.0,,1.0,9.0,,,,,,75.0
21,"Petruccelle, Jack",6.0,4.0,1.0,7.0,,2.0,,2.0,,,,,,,,4.0,4.0,1.0,1.0,1.0,,,60.0
8,"Redden, Jack",9.0,6.0,12.0,21.0,,,,,1.0,1.0,,,1.0,,,5.0,16.0,,,1.0,,,80.0
35,"Rotham, Josh",9.0,3.0,2.0,11.0,,,,,3.0,1.0,1.0,2.0,2.0,1.0,,6.0,7.0,,,6.0,,,87.0
4,"Sheed, Dom",13.0,3.0,10.0,23.0,1.0,,,2.0,1.0,5.0,4.0,4.0,2.0,,,7.0,16.0,,,1.0,,,83.0
5,"Sheppard, Brad",12.0,4.0,10.0,22.0,,,,1.0,,2.0,1.0,2.0,1.0,,,3.0,20.0,,,3.0,,,94.0
2,"Waterman, Jake",14.0,9.0,8.0,22.0,,1.0,,2.0,,2.0,,1.0,2.0,,,2.0,19.0,1.0,3.0,2.0,,,75.0
36,"West, Connor",4.0,4.0,9.0,13.0,,1.0,,5.0,,2.0,1.0,2.0,,2.0,,6.0,9.0,,1.0,,,1.0,79.0
6,"Yeo, Elliot",9.0,1.0,11.0,20.0,1.0,,,3.0,1.0,4.0,5.0,7.0,1.0,4.0,,7.0,13.0,,,,,,81.0
Totals,Totals,197.0,101.0,157.0,354.0,6.0,9.0,27.0,32.0,27.0,45.0,34.0,45.0,16.0,13.0,,103.0,250.0,8.0,10.0,34.0,1.0,5.0,
Opposition,Opposition,280.0,166.0,181.0,461.0,14.0,6.0,23.0,39.0,39.0,42.0,26.0,44.0,13.0,16.0,6.0,104.0,352.0,11.0,18.0,42.0,5.0,12.0,
