North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game],North Melbourne Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
44,"Brayshaw, Mark",12,3,6,18,,,,2.0,,,,,2.0,,,,,,,,,,
14,"Buckley, Ben",8,2,4,12,1,,,1.0,,,,,,3.0,,,,,,,,,
18,"Carey, Wayne",19,9,5,24,3,,1.0,,,,,,2.0,1.0,3.0,,,,,,,,
21,"Christensen, Martin",3,,1,4,1,2.0,,,,,,,,,,,,,,,,,
27,"Crocker, Darren",13,5,6,19,,1.0,1.0,2.0,,,,,,,,,,,,,,,
5,"Dennis, Richard",10,3,,10,,,,2.0,,,,,3.0,1.0,,,,,,,,,
6,"Fairley, Ian",7,4,2,9,,,,,,,,,,,,,,,,,,,
26,"Ishchenko, Alex",5,6,3,8,1,,14.0,,,,,,1.0,3.0,,,,,,,,,
9,"Larkin, Matthew",13,3,7,20,1,3.0,,2.0,,,,,3.0,2.0,,,,,,,,,
35,"Longmire, John",3,2,,3,3,,,,,,,,,,,,,,,,,,
4,"Martyn, Mick",6,1,1,7,,,,2.0,,,,,,,,,,,,,,,
25,"McDonald, Donald",3,2,,3,,,2.0,1.0,,,,,,1.0,,,,,,,,,
3,"Rock, Anthony",13,2,3,16,,1.0,,1.0,,,,,1.0,,,,,,,,,,
2,"Schwass, Wayne",15,,3,18,1,,,3.0,,,,,3.0,2.0,,,,,,,,,
24,"Sholl, Craig",8,1,6,14,,,,2.0,,,,,2.0,,,,,,,,,,
15,"Smith, Ross",12,1,3,15,1,,,,,,,,,,,,,,,,,,
32,"Smith, Shaun",14,11,6,20,4,3.0,,1.0,,,,,,1.0,2.0,,,,,,,,
1,"Spargo, Paul",13,3,9,22,,2.0,,2.0,,,,,,1.0,,,,,,,,,
17,"Staritski, Justin",3,2,6,9,1,,,,,,,,,,,,,,,,,,
10,"Stevens, Anthony",12,2,10,22,1,,,3.0,,,,,,2.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,192,62,81,273,18,17.0,18.0,24.0,,,,,17.0,17.0,5.0,,,,,,,,
Opposition,Opposition,170,63,86,256,11,10.0,19.0,33.0,,,,,17.0,17.0,1.0,,,,,,,,
