Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
19,"Bartram, Clint",18y 164d,17 (12-0-5 70.59%),5 (0.29),←,
6,"Bate, Matthew",19y 67d,8 (8-0-0 100.00%),5 (0.63),←,
25,"Brown, Nathan",29y 350d,124 (62-0-62 50.00%),32 (0.26),←,
32,"Bruce, Cameron",26y 303d,139 (73-0-66 52.52%),169 (1.22),←,
41,"Carroll, Nathan",25y 283d,34 (16-0-18 47.06%),1 (0.03),←,
36,"Davey, Aaron",23y 50d,59 (36-0-23 61.02%),87 (1.47),←,
30,"Godfrey, Simon",25y 285d,83 (42-0-41 50.60%),14 (0.17),←,
4,"Holland, Ben",29y 81d,173 (92-0-81 53.18%),164 (0.95),48 (30-0-18 62.50%),40 (0.83)
40,"Jamar, Mark",22y 355d,36 (19-0-17 52.78%),10 (0.28),←,
16,"Johnstone, Travis",26y 13d,140 (72-0-68 51.43%),103 (0.74),←,
2,"Jones, Nathan",18y 191d,1 (1-0-0 100.00%),,←,
23,"McDonald, James",29y 298d,170 (85-0-85 50.00%),40 (0.24),←,
5,"McLean, Brock",20y 141d,40 (25-0-15 62.50%),21 (0.52),←,
9,"Neitz, David",31y 189d,280 (135-0-145 48.21%),576 (2.06),←,
33,"Pickett, Byron",28y 353d,192 (127-0-65 66.15%),168 (0.88),17 (12-0-5 70.59%),7 (0.41)
27,"Rivers, Jared",21y 285d,54 (31-0-23 57.41%),3 (0.06),←,
24,"Robertson, Russell",27y 248d,184 (94-0-90 51.09%),328 (1.78),←,
12,"Sylvia, Colin",20y 264d,31 (18-0-13 58.06%),16 (0.52),←,
10,"Ward, Daniel",29y 21d,111 (44-0-67 39.64%),26 (0.23),←,
45,"Whelan, Matthew",26y 259d,119 (61-0-58 51.26%),12 (0.10),←,
34,"White, Jeff",29y 161d,224 (113-0-111 50.45%),96 (0.43),192 (100-0-92 52.08%),78 (0.41)
13,"Yze, Adem",28y 312d,250 (118-0-132 47.20%),218 (0.87),←,
Totals,Totals,25y 179d,2469 (1284-0-1185 52.00%),2094 (0.85),,
C,"Daniher, Neale",45y 165d,203 (104-0-99 51.23%),,←,
