Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
4,"Ah Chee, Callum",10,5,1,11,,,,1.0,1.0,4.0,1.0,4.0,,1.0,,2.0,9.0,,,1.0,1.0,,83.0
31,"Andrews, Harris",11,7,3,14,,,,2.0,2.0,1.0,1.0,2.0,2.0,2.0,3.0,7.0,8.0,2.0,,9.0,,,100.0
33,"Bailey, Zac",11,10,7,18,2,,,3.0,2.0,3.0,,4.0,1.0,2.0,1.0,4.0,14.0,,1.0,,,,73.0
7,"Berry, Jarrod",10,5,5,15,,2.0,,3.0,,3.0,4.0,2.0,2.0,1.0,,8.0,8.0,,,3.0,,,79.0
13,"Berry, Tom",2,2,6,8,,,,1.0,,1.0,,,,,,3.0,5.0,,,,,1.0,69.0
14,"Birchall, Grant",16,8,2,18,,,,,4.0,5.0,,2.0,,,,1.0,17.0,,,,,1.0,64.0
23,"Cameron, Charlie",8,6,4,12,2,2.0,,2.0,1.0,2.0,,3.0,1.0,2.0,,5.0,7.0,,4.0,,,1.0,85.0
27,"Gardiner, Darcy",8,5,7,15,,,,2.0,2.0,2.0,,4.0,2.0,3.0,,9.0,7.0,2.0,,2.0,,,98.0
30,"Hipwood, Eric",11,4,4,15,1,2.0,,2.0,,5.0,1.0,2.0,2.0,,,5.0,8.0,,1.0,,,,94.0
35,"Lester, Ryan",5,3,3,8,,,,,1.0,1.0,,,,,,1.0,6.0,,,2.0,,,88.0
17,"Lyons, Jarryd",10,5,7,17,1,,,3.0,,2.0,5.0,1.0,2.0,,,7.0,10.0,,,3.0,,,84.0
12,"Martin, Stefan",2,,2,4,1,,21.0,,,,3.0,2.0,1.0,2.0,,4.0,,,,,,,62.0
11,"McCarthy, Lincoln",7,4,2,9,2,,,1.0,,1.0,,2.0,,1.0,,4.0,5.0,2.0,2.0,,,1.0,76.0
6,"McCluggage, Hugh",13,4,4,17,,,,1.0,1.0,4.0,,3.0,1.0,,,5.0,13.0,,1.0,1.0,,1.0,83.0
46,"McInerney, Oscar",2,1,3,5,,1.0,13.0,,,1.0,4.0,2.0,1.0,1.0,,5.0,1.0,,1.0,2.0,,1.0,78.0
25,"McStay, Daniel",9,6,2,11,,1.0,,2.0,,5.0,,,,,,4.0,7.0,1.0,,2.0,,,88.0
9,"Neale, Lachie",9,4,11,20,1,,,3.0,1.0,2.0,4.0,5.0,,2.0,,10.0,11.0,1.0,,1.0,,,83.0
16,"Rayner, Cam",5,2,3,8,2,,,1.0,,2.0,2.0,2.0,1.0,1.0,,3.0,4.0,1.0,1.0,3.0,,1.0,82.0
10,"Rich, Daniel",13,8,3,16,,,,1.0,3.0,2.0,,2.0,,1.0,,2.0,13.0,1.0,,1.0,,,90.0
5,"Robinson, Mitch",8,2,3,11,,,,3.0,2.0,3.0,5.0,2.0,2.0,2.0,,6.0,5.0,,,1.0,,,77.0
37,"Starcevich, Brandon",7,1,2,9,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,6.0,3.0,,,,,,77.0
15,"Zorko, Dayne",17,6,1,18,1,1.0,,2.0,2.0,6.0,5.0,5.0,1.0,3.0,,8.0,11.0,,,1.0,,,89.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,194,98,85,279,13,10.0,34.0,34.0,23.0,56.0,36.0,50.0,20.0,24.0,4.0,109.0,172.0,10.0,11.0,32.0,1.0,7.0,
Opposition,Opposition,165,55,123,288,10,8.0,31.0,39.0,42.0,34.0,37.0,55.0,24.0,20.0,2.0,124.0,162.0,6.0,4.0,52.0,7.0,6.0,
