Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game],Port Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
5,"Bond, Shane",12,4,6,18,,,,1.0,6.0,,1.0,3.0,2.0,1.0,,9.0,10.0,,,,,,
7,"Burgoyne, Peter",6,3,1,7,1,1.0,,3.0,,3.0,,2.0,,,,4.0,2.0,1.0,1.0,1.0,,,
25,"Carr, Josh",8,1,10,18,1,,,,1.0,,4.0,3.0,,2.0,,8.0,10.0,,1.0,,3.0,,
12,"Cockatoo-Collins, Che",6,4,1,7,1,1.0,,,,2.0,,2.0,,2.0,,1.0,6.0,,2.0,,,,
35,"Cornes, Chad",9,4,6,15,,,1.0,2.0,1.0,2.0,2.0,3.0,,,,7.0,9.0,1.0,1.0,,,,
8,"Francis, Fabian",15,7,9,24,,,,4.0,2.0,3.0,1.0,3.0,1.0,,,9.0,15.0,,1.0,1.0,,,
10,"Francou, Josh",5,,5,10,,,,4.0,3.0,1.0,3.0,3.0,,1.0,,4.0,6.0,,,,,,
31,"French, Barnaby",5,2,2,7,,,6.0,1.0,1.0,2.0,1.0,,,2.0,,3.0,4.0,,,,,,
18,"Harwood, Mark",3,2,4,7,,,,5.0,,,1.0,1.0,,,,2.0,5.0,,,2.0,,,
38,"James, Roger",9,1,4,13,,,,1.0,,3.0,1.0,,2.0,1.0,,4.0,9.0,,,,,,
29,"Kingsley, Adam",7,5,2,9,,,,2.0,1.0,,,,,,,1.0,8.0,,,,,,
22,"Lockwood, Bowen",3,1,,3,,,,1.0,,2.0,,,,,,1.0,2.0,,,,,,
9,"Lyle, Brayden",11,3,4,15,,1.0,,4.0,,6.0,3.0,1.0,1.0,1.0,,3.0,11.0,,,,,,
33,"Mead, Darren",9,8,8,17,,,4.0,5.0,2.0,2.0,1.0,,3.0,,,5.0,8.0,1.0,,1.0,,,
3,"Montgomery, Brett",13,11,11,24,,1.0,,4.0,3.0,6.0,,3.0,1.0,1.0,,13.0,11.0,5.0,1.0,1.0,4.0,,
26,"Murray, Derek",5,3,2,7,,1.0,,1.0,,3.0,,2.0,3.0,2.0,,5.0,3.0,,,,,,
14,"Paxman, Stephen",8,4,4,12,,,1.0,4.0,2.0,,,3.0,,,,3.0,8.0,,,2.0,,,
27,"Poulton, Jared",8,1,2,10,,,,1.0,3.0,,,2.0,,2.0,,5.0,7.0,,,,,,
2,"Primus, Matthew",7,5,5,12,3,,10.0,1.0,1.0,1.0,2.0,3.0,2.0,5.0,,5.0,6.0,1.0,2.0,1.0,,,
6,"Schofield, Jarrad",8,3,5,13,1,1.0,,1.0,,3.0,2.0,1.0,1.0,1.0,,6.0,8.0,,1.0,3.0,,,
36,"Stevens, Nick",14,4,7,21,,,,2.0,2.0,4.0,1.0,4.0,2.0,2.0,,9.0,11.0,1.0,,1.0,,,
15,"Wilson, Michael",10,3,4,14,1,,,7.0,4.0,,4.0,1.0,1.0,1.0,,5.0,8.0,,,4.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,181,79,102,283,8,7.0,22.0,54.0,32.0,43.0,27.0,40.0,19.0,24.0,,112.0,167.0,10.0,10.0,17.0,7.0,,
Opposition,Opposition,218,93,111,329,17,15.0,30.0,39.0,32.0,57.0,49.0,32.0,24.0,19.0,6.0,156.0,169.0,26.0,18.0,33.0,7.0,,
