North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details,North Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),North Melbourne Games (W-D-L W%),North Melbourne Goals (Ave.)
33,"Allison, Brett",23y 320d,82 (38-1-43 46.95%),80 (0.98),←,
11,"Archer, Glenn",19y 17d,1 (0-0-1 0.00%),,←,
44,"Brayshaw, Mark",26y 65d,25 (16-0-9 64.00%),2 (0.08),←,
18,"Carey, Wayne",20y 319d,42 (22-0-20 52.38%),70 (1.67),←,
30,"Chandler, Jeff",26y 29d,49 (27-1-21 56.12%),4 (0.08),←,
27,"Crocker, Darren",25y 15d,84 (39-1-44 47.02%),50 (0.60),←,
5,"Dennis, Richard",25y 254d,60 (40-0-20 66.67%),41 (0.68),3 (1-0-2 33.33%),1 (0.33)
28,"Dwyer, Anthony",22y 100d,5 (2-0-3 40.00%),7 (1.40),←,
6,"Fairley, Ian",27y 205d,128 (62-2-64 49.22%),138 (1.08),←,
31,"Gallagher, Michael",25y 337d,53 (33-1-19 63.21%),23 (0.43),37 (23-0-14 62.16%),6 (0.16)
29,"German, Peter",27y 68d,148 (73-3-72 50.34%),177 (1.20),←,
9,"Larkin, Matthew",27y 235d,150 (77-3-70 52.33%),129 (0.86),←,
4,"Martyn, Mick",23y 223d,79 (37-1-41 47.47%),5 (0.06),←,
16,"McCarthy, John",25y 11d,79 (35-1-43 44.94%),87 (1.10),←,
25,"McDonald, Donald",29y 336d,147 (70-3-74 48.64%),159 (1.08),←,
3,"Rock, Anthony",21y 194d,42 (21-0-21 50.00%),43 (1.02),←,
36,"Romero, Jose",20y 253d,52 (26-0-26 50.00%),74 (1.42),←,
24,"Sholl, Craig",24y 102d,46 (25-0-21 54.35%),10 (0.22),←,
15,"Smith, Ross",27y 67d,136 (62-2-72 46.32%),27 (0.20),←,
1,"Spargo, Paul",25y 184d,67 (33-2-32 50.75%),97 (1.45),←,
Totals,Totals,24y 276d,1475 (738-21-716 50.03%),1223 (0.83),,
C,"Schimmelbusch, Wayne",39y 82d,47 (25-0-22 53.19%),,←,
