Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
25,"AhMat, Robert",19y 9d,7 (3-0-4 42.86%),6 (0.86),←,
26,"Brown, Gavin",28y 307d,177 (91-5-81 52.82%),141 (0.80),←,
5,"Buckley, Nathan",24y 2d,81 (30-2-49 38.27%),84 (1.04),61 (26-2-33 44.26%),63 (1.03)
17,"Burns, Scott",21y 218d,37 (15-1-21 41.89%),6 (0.16),←,
28,"Crosisca, Gavin",27y 317d,177 (99-5-73 57.34%),49 (0.28),←,
39,"Crow, Scott",22y 223d,30 (13-0-17 43.33%),6 (0.20),17 (7-0-10 41.18%),4 (0.24)
2,"Francis, Tony",27y 118d,117 (66-2-49 57.26%),79 (0.68),←,
8,"James, Brett",23y 226d,39 (17-1-21 44.87%),26 (0.67),←,
33,"Liddell, Chad",19y 189d,11 (4-1-6 40.91%),4 (0.36),←,
27,"McDonald, Alex",26y 166d,63 (33-0-30 52.38%),33 (0.52),17 (7-0-10 41.18%),9 (0.53)
1,"Monkhorst, Damian",26y 342d,150 (87-4-59 59.33%),30 (0.20),←,
6,"Patterson, Stephen",25y 206d,35 (15-1-19 44.29%),41 (1.17),←,
16,"Pitt, Steven",23y 6d,8 (5-0-3 62.50%),12 (1.50),←,
35,"Prestigiacomo, Simon",18y 179d,7 (3-0-4 42.86%),,←,
3,"Richardson, Mark",23y 271d,47 (24-1-22 52.13%),45 (0.96),←,
36,"Rocca, Saverio",22y 251d,85 (44-2-39 52.94%),297 (3.49),←,
29,"Russell, Scott",26y 82d,140 (80-3-57 58.21%),88 (0.63),←,
12,"Schauble, Andrew",19y 254d,20 (9-0-11 45.00%),4 (0.20),←,
18,"Walker, Lee",23y 172d,13 (4-1-8 34.62%),10 (0.77),←,
22,"Wild, Jason",20y 169d,23 (11-2-10 52.17%),5 (0.22),←,
10,"Williams, Paul",23y 116d,108 (55-2-51 51.85%),137 (1.27),←,
Totals,Totals,23y 199d,1375 (708-33-634 51.49%),1103 (0.80),,
C,"Shaw, Tony",36y 5d,17 (7-0-10 41.18%),,←,
