Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Archer, Glenn",9,3,5,14,,,,2.0,2.0,,2.0,,1.0,,,5.0,9.0,,,4.0,,,
12,"Blakey, John",7,5,6,13,,,,4.0,6.0,,3.0,3.0,,1.0,,4.0,9.0,,,5.0,1.0,,
22,"Burton, Matthew",8,6,9,17,,1.0,24.0,1.0,3.0,2.0,2.0,1.0,,1.0,,6.0,11.0,1.0,,,,,
45,"Cochrane, Stuart",4,1,4,8,1,,,,,2.0,,,,,,3.0,5.0,,,1.0,1.0,,
2,"Colbert, Leigh",11,5,3,14,,,,3.0,5.0,,1.0,2.0,1.0,1.0,,8.0,7.0,1.0,,2.0,,,
6,"Grant, Shannon",10,2,8,18,,2.0,,1.0,1.0,5.0,3.0,1.0,,1.0,,9.0,9.0,,,2.0,5.0,,
39,"Harding, Leigh",8,,1,9,2,3.0,,2.0,,2.0,1.0,1.0,,1.0,,4.0,5.0,,,1.0,1.0,,
29,"Harvey, Brent",13,1,5,18,1,,,,3.0,3.0,5.0,2.0,,1.0,,7.0,9.0,,1.0,1.0,6.0,,
21,"Jones, Corey",4,,3,7,,1.0,1.0,2.0,,1.0,1.0,,1.0,,,4.0,3.0,,,2.0,,,
34,"King, David",9,2,7,16,,2.0,,1.0,1.0,5.0,3.0,1.0,1.0,,,9.0,7.0,,1.0,2.0,2.0,,
35,"Makepeace, Troy",19,7,5,24,1,1.0,,1.0,6.0,7.0,1.0,2.0,3.0,,,10.0,14.0,1.0,1.0,2.0,7.0,,
4,"Martyn, Mick",4,1,2,6,,,,,3.0,,,4.0,,1.0,,1.0,7.0,,,4.0,2.0,,
32,"Morrell, Digby",3,1,2,5,1,2.0,,,,1.0,,2.0,,1.0,,3.0,2.0,,1.0,3.0,,,
20,"Petrie, Drew",5,2,3,8,1,,,3.0,,3.0,,2.0,1.0,1.0,,5.0,3.0,2.0,2.0,8.0,,,
28,"Pickett, Byron",8,4,2,10,2,2.0,,2.0,,4.0,1.0,1.0,,1.0,,4.0,6.0,2.0,2.0,3.0,2.0,,
17,"Porter, Mark",6,2,2,8,,,7.0,1.0,1.0,3.0,3.0,1.0,1.0,,,7.0,,2.0,,2.0,,,
3,"Rawlings, Brady",7,2,3,10,,,,1.0,,3.0,1.0,3.0,1.0,,,5.0,6.0,,,3.0,,,
30,"Robbins, Ben",6,1,8,14,1,,,4.0,,2.0,2.0,1.0,1.0,1.0,,8.0,6.0,,,2.0,,,
26,"Rocca, Saverio",8,7,3,11,1,1.0,1.0,2.0,,5.0,,2.0,,1.0,,5.0,6.0,2.0,2.0,1.0,1.0,,
7,"Simpson, Adam",16,6,10,26,,,1.0,4.0,4.0,4.0,6.0,5.0,,1.0,,12.0,13.0,2.0,,1.0,,,
9,"Sinclair, Jess",14,1,7,21,,,,3.0,2.0,1.0,5.0,2.0,1.0,,,5.0,12.0,,,1.0,1.0,,
40,"Teague, David",4,,2,6,,,,1.0,1.0,,2.0,3.0,1.0,,,4.0,2.0,,,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,183,59,100,283,11,18.0,34.0,38.0,38.0,53.0,42.0,39.0,13.0,13.0,,128.0,151.0,13.0,10.0,51.0,29.0,,
Opposition,Opposition,188,78,127,315,18,14.0,40.0,51.0,32.0,59.0,40.0,34.0,13.0,13.0,,124.0,188.0,12.0,14.0,43.0,13.0,,
