West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
26,"Butler, Sam",7,1,7,14,,,,3.0,3.0,2.0,2.0,1.0,,1.0,,4.0,10.0,,,2.0,,,82.0
15,"Cripps, Jamie",11,3,,11,2,,,5.0,,4.0,,3.0,,,,3.0,7.0,,,1.0,,3.0,78.0
27,"Darling, Jack",5,4,4,9,,,,5.0,,1.0,,2.0,,1.0,,3.0,7.0,1.0,,1.0,,,89.0
14,"Duggan, Liam",6,1,6,12,,,,4.0,,5.0,4.0,1.0,,1.0,,6.0,7.0,,,2.0,,,69.0
3,"Gaff, Andrew",10,1,7,17,,,,,3.0,5.0,2.0,3.0,,1.0,,4.0,14.0,,1.0,,1.0,1.0,52.0
33,"Hill, Josh",7,4,8,15,1,,,2.0,4.0,1.0,,2.0,,,,6.0,10.0,,,4.0,,1.0,78.0
25,"Hurn, Shannon",8,2,5,13,,,,4.0,2.0,2.0,,1.0,,,,4.0,8.0,,,4.0,,,80.0
34,"Hutchings, Mark",12,4,8,20,,,,5.0,1.0,2.0,3.0,2.0,1.0,,,7.0,13.0,,,2.0,,1.0,78.0
17,"Kennedy, Josh",10,4,5,15,7,,,4.0,1.0,2.0,,4.0,3.0,2.0,3.0,11.0,6.0,1.0,4.0,,,1.0,100.0
2,"LeCras, Mark",8,5,4,12,,,,3.0,,2.0,1.0,,1.0,,,3.0,9.0,,2.0,,,1.0,84.0
29,"Lycett, Scott",10,5,3,13,2,2.0,23.0,11.0,,4.0,3.0,,4.0,,,6.0,8.0,,2.0,2.0,,,80.0
16,"Mackenzie, Eric",3,3,12,15,,,,1.0,1.0,,,1.0,,1.0,,5.0,10.0,,,9.0,,,100.0
7,"Masten, Chris",11,3,8,19,,,,,4.0,3.0,3.0,4.0,,1.0,,7.0,14.0,,,1.0,,2.0,89.0
20,"McGovern, Jeremy",6,5,3,9,,,,,2.0,1.0,,,,,,3.0,5.0,2.0,,8.0,,,83.0
9,"Naitanui, Nic",7,3,6,13,,,48.0,5.0,,5.0,5.0,4.0,2.0,1.0,,11.0,3.0,2.0,,2.0,,,71.0
11,"Priddis, Matt",13,1,14,27,,,,10.0,2.0,5.0,11.0,4.0,4.0,3.0,2.0,26.0,3.0,,,,,,86.0
8,"Redden, Jack",9,3,13,22,,1.0,,,,1.0,4.0,2.0,1.0,1.0,,13.0,9.0,,,1.0,,,79.0
31,"Schofield, Will",6,1,2,8,,,,3.0,3.0,3.0,,2.0,1.0,,,4.0,5.0,,,5.0,,,88.0
5,"Sheppard, Brad",8,4,5,13,,1.0,,,2.0,2.0,,3.0,1.0,1.0,,4.0,9.0,,,4.0,,,85.0
13,"Shuey, Luke",13,1,10,23,1,,,7.0,2.0,6.0,6.0,7.0,3.0,2.0,,13.0,11.0,,,1.0,,,83.0
12,"Wellingham, Sharrod",15,7,9,24,,1.0,,,4.0,3.0,,2.0,1.0,1.0,,7.0,14.0,,,7.0,,,82.0
6,"Yeo, Elliot",10,3,9,19,1,1.0,,3.0,,2.0,1.0,4.0,3.0,3.0,,13.0,6.0,1.0,1.0,2.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,195,68,148,343,14,10.0,71.0,75.0,34.0,61.0,45.0,52.0,25.0,20.0,5.0,163.0,188.0,7.0,10.0,58.0,1.0,10.0,
Opposition,Opposition,214,86,178,392,13,8.0,15.0,98.0,36.0,55.0,36.0,65.0,20.0,25.0,1.0,158.0,238.0,12.0,13.0,64.0,7.0,10.0,
