Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
1,"Ballantyne, Hayden",23y 275d,31 (18-0-13 58.06%),50 (1.61),←,
26,"Bradley, Kepler",25y 155d,89 (27-1-61 30.90%),56 (0.63),40 (14-0-26 35.00%),42 (1.05)
6,"Broughton, Greg",24y 200d,36 (16-0-20 44.44%),4 (0.11),←,
15,"Crowley, Ryan",27y 43d,100 (50-0-50 50.00%),75 (0.75),←,
40,"de Boer, Matt",21y 38d,40 (18-0-22 45.00%),11 (0.28),←,
41,"Duffield, Paul",26y 71d,73 (32-0-41 43.84%),19 (0.26),←,
7,"Fyfe, Nat",19y 211d,22 (14-0-8 63.64%),18 (0.82),←,
14,"Grover, Antoni",31y 37d,185 (81-0-104 43.78%),25 (0.14),←,
32,"Hill, Stephen",20y 351d,49 (23-0-26 46.94%),33 (0.67),←,
5,"Ibbotson, Garrick",23y 33d,62 (23-0-39 37.10%),17 (0.27),←,
37,"Johnson, Michael",26y 179d,107 (54-0-53 50.47%),38 (0.36),←,
23,"Mayne, Chris",22y 166d,40 (21-0-19 52.50%),44 (1.10),←,
18,"McPharlin, Luke",29y 137d,172 (85-0-87 49.42%),112 (0.65),160 (77-0-83 48.13%),109 (0.68)
9,"McPhee, Adam",28y 193d,194 (82-1-111 42.53%),104 (0.54),52 (23-0-29 44.23%),21 (0.40)
16,"Mundy, David",25y 271d,134 (64-0-70 47.76%),53 (0.40),←,
10,"Palmer, Rhys",22y 63d,42 (16-0-26 38.10%),19 (0.45),←,
29,"Pavlich, Matthew",29y 107d,240 (106-0-134 44.17%),469 (1.95),←,
4,"Pitt, Jayden",18y 192d,3 (3-0-0 100.00%),1 (0.33),←,
24,"Roberton, Dylan",19y 300d,17 (10-0-7 58.82%),2 (0.12),←,
31,"Sandilands, Aaron",28y 132d,160 (81-0-79 50.63%),61 (0.38),←,
8,"Suban, Nick",20y 343d,42 (17-0-25 40.48%),14 (0.33),←,
47,"van Berlo, Jay",22y 211d,25 (15-0-10 60.00%),6 (0.24),←,
Totals,Totals,24y 152d,1863 (856-2-1005 45.95%),1231 (0.66),,
C,"Harvey, Mark",45y 310d,79 (33-0-46 41.77%),,←,
