Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
26,"Brown, Gavin",30y 268d,211 (105-5-101 50.95%),147 (0.70),←,
5,"Buckley, Nathan",25y 329d,120 (46-2-72 39.17%),117 (0.98),100 (42-2-56 43.00%),96 (0.96)
17,"Burns, Scott",23y 179d,61 (26-1-34 43.44%),18 (0.30),←,
28,"Crosisca, Gavin",29y 278d,215 (116-5-94 55.12%),61 (0.28),←,
39,"Crow, Scott",24y 184d,61 (25-0-36 40.98%),26 (0.43),48 (19-0-29 39.58%),24 (0.50)
24,"Curran, Chris",23y 321d,33 (16-2-15 51.52%),14 (0.42),←,
43,"Godden, Luke",19y 272d,14 (5-0-9 35.71%),,←,
30,"Kinnear, Ben",19y 113d,5 (1-0-4 20.00%),,←,
25,"Mangin, Stuart",21y 132d,1 (0-0-1 0.00%),,←,
27,"McDonald, Alex",28y 127d,98 (48-0-50 48.98%),41 (0.42),52 (22-0-30 42.31%),17 (0.33)
1,"Monkhorst, Damian",28y 303d,184 (102-4-78 56.52%),39 (0.21),←,
44,"Osborne, Richard",34y 4d,279 (116-2-161 41.94%),573 (2.05),25 (11-0-14 44.00%),25 (1.00)
6,"Patterson, Stephen",27y 167d,69 (30-1-38 44.20%),64 (0.93),←,
35,"Prestigiacomo, Simon",20y 140d,22 (8-0-14 36.36%),,←,
46,"Raso, Frankie",18y 281d,4 (1-0-3 25.00%),,←,
36,"Rocca, Saverio",24y 212d,123 (60-2-61 49.59%),433 (3.52),←,
29,"Russell, Scott",28y 44d,180 (97-3-80 54.72%),106 (0.59),←,
12,"Schauble, Andrew",21y 215d,57 (23-0-34 40.35%),10 (0.18),←,
16,"Wasley, James",18y 336d,1 (0-0-1 0.00%),,←,
14,"Watson, Shane",24y 123d,121 (57-1-63 47.52%),88 (0.73),←,
10,"Williams, Paul",25y 78d,146 (70-2-74 48.63%),182 (1.25),←,
19,"Wright, Graham",30y 14d,195 (110-4-81 57.44%),107 (0.55),←,
Totals,Totals,24y 353d,2200 (1062-34-1104 48.27%),2026 (0.92),,
C,"Shaw, Tony",37y 332d,57 (24-0-33 42.11%),,←,
