Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
13,"Adams, Taylor",29y 265d,195 (91-2-102 47.18%),69 (0.35),164 (88-2-74 54.27%),57 (0.35)
14,"Cameron, Darcy",27y 329d,60 (32-1-27 54.17%),46 (0.77),59 (32-1-26 55.08%),46 (0.78)
46,"Cox, Mason",32y 90d,102 (60-0-42 58.82%),111 (1.09),←,
25,"Crisp, Jack",29y 253d,213 (112-2-99 53.05%),67 (0.31),195 (105-2-88 54.36%),57 (0.29)
7,"Daicos, Josh",24y 198d,90 (51-1-38 57.22%),50 (0.56),←,
35,"Daicos, Nick",20y 160d,38 (28-0-10 73.68%),18 (0.47),←,
17,"Frampton, Billy",26y 204d,33 (17-0-16 51.52%),15 (0.45),9 (7-0-2 77.78%),3 (0.33)
36,"Harrison, Harvey",19y 214d,2 (1-0-1 50.00%),2 (1.00),←,
23,"Hill, Bobby",23y 123d,54 (28-1-25 52.78%),51 (0.94),13 (11-0-2 84.62%),17 (1.31)
32,"Hoskin-Elliott, Will",29y 283d,194 (93-2-99 48.45%),167 (0.86),142 (81-2-59 57.75%),125 (0.88)
40,"Johnson, Ash",25y 249d,20 (15-0-5 75.00%),29 (1.45),←,
1,"Lipinski, Patrick",24y 330d,82 (48-0-34 58.54%),41 (0.50),26 (17-0-9 65.38%),11 (0.42)
37,"Markov, Oleg",27y 35d,61 (30-0-31 49.18%),5 (0.08),10 (8-0-2 80.00%),
4,"Maynard, Brayden",26y 265d,174 (91-2-81 52.87%),17 (0.10),←,
31,"McCreery, Beau",22y 54d,48 (30-0-18 62.50%),36 (0.75),←,
26,"McInnes, Reef",20y 182d,11 (6-0-5 54.55%),6 (0.55),←,
41,"Mihocek, Brody",30y 128d,115 (69-1-45 60.43%),197 (1.71),←,
6,"Mitchell, Tom",30y 12d,184 (98-3-83 54.08%),81 (0.44),13 (11-0-2 84.62%),5 (0.38)
30,"Moore, Darcy",27y 138d,139 (71-2-66 51.80%),67 (0.48),←,
28,"Murphy, Nathan",23y 179d,45 (30-0-15 66.67%),1 (0.02),←,
9,"Noble, John",26y 79d,82 (47-1-34 57.93%),5 (0.06),←,
10,"Pendlebury, Scott",35y 156d,370 (223-3-144 60.68%),188 (0.51),←,
3,"Quaynor, Isaac",23y 148d,72 (40-0-32 55.56%),3 (0.04),←,
Totals,Totals,26y 145d,2384 (1311-21-1052 54.99%),1272 (0.53),,
C,"McRae, Craig",49y 263d,38 (28-0-10 73.68%),,←,
