Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
3,"Bartram, Clint",23y 179d,92 (30-3-59 34.24%),16 (0.17),←,
46,"Blease, Sam",20y 176d,2 (0-0-2 0.00%),,←,
36,"Davey, Aaron",28y 65d,149 (59-3-87 40.60%),152 (1.02),←,
14,"Dunn, Lynden",24y 92d,81 (25-2-54 32.10%),78 (0.96),←,
8,"Frawley, James",22y 328d,79 (25-1-53 32.28%),3 (0.04),←,
20,"Garland, Colin",23y 108d,55 (16-2-37 30.91%),3 (0.05),←,
38,"Howe, Jeremy",21y 46d,10 (4-0-6 40.00%),15 (1.50),←,
40,"Jamar, Mark",28y 5d,107 (41-3-63 39.72%),43 (0.40),←,
2,"Jones, Nathan",23y 206d,111 (30-3-78 28.38%),46 (0.41),←,
28,"Macdonald, Joel",26y 308d,106 (56-2-48 53.77%),6 (0.06),26 (11-1-14 44.23%),
34,"Martin, Stefan",24y 270d,47 (13-1-33 28.72%),13 (0.28),←,
13,"McKenzie, Jordie",21y 54d,34 (12-1-21 36.76%),2 (0.06),←,
22,"Moloney, Brent",27y 198d,127 (45-3-79 36.61%),31 (0.24),104 (33-2-69 32.69%),25 (0.24)
10,"Morton, Cale",21y 208d,61 (15-1-45 25.41%),30 (0.49),←,
49,"Nicholson, Daniel",20y 285d,9 (4-0-5 44.44%),2 (0.22),←,
15,"Petterd, Ricky",23y 21d,49 (14-1-34 29.59%),54 (1.10),←,
27,"Rivers, Jared",26y 300d,125 (49-3-73 40.40%),5 (0.04),←,
31,"Scully, Tom",20y 91d,29 (12-1-16 43.10%),6 (0.21),←,
12,"Sylvia, Colin",25y 279d,120 (42-2-76 35.83%),100 (0.83),←,
35,"Tapscott, Luke",20y 47d,13 (4-1-8 34.62%),1 (0.08),←,
9,"Trengove, Jack",19y 346d,34 (13-2-19 41.18%),18 (0.53),←,
4,"Watts, Jack",20y 141d,37 (12-2-23 35.14%),32 (0.86),←,
Totals,Totals,23y 137d,1477 (521-37-919 35.27%),656 (0.44),,
C,"Viney, Todd",45y 137d,2 (0-0-2 0.00%),,←,
