St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Dean",6,3,3,9,,,,1.0,,,,,,,,,,,,,,,
30,"Bingham, Lawrence",13,12,10,23,,,21.0,2.0,,,,,2.0,2.0,,,,,,,,,
3,"Burke, Nathan",22,11,6,28,,1.0,1.0,2.0,,,,,1.0,1.0,,,,,,,,,
8,"Devonport, Craig",12,7,2,14,1,,,2.0,,,,,,3.0,2.0,,,,,,,,
36,"Fode, Gordon",4,4,6,10,,,,1.0,,,,,1.0,4.0,,,,,,,,,
6,"Grant, David",11,4,6,17,,,,1.0,,,,,2.0,2.0,,,,,,,,,
27,"Greig, Dean",8,2,3,11,1,,,3.0,,,,,1.0,2.0,,,,,,,,,
35,"Harvey, Robert",15,6,11,26,1,,,1.0,,,,,,1.0,3.0,,,,,,,,
25,"Hollow, Chris",20,4,6,26,,1.0,,3.0,,,,,2.0,2.0,,,,,,,,,
4,"Lockett, Tony",12,8,2,14,8,,,,,,,,1.0,5.0,1.0,,,,,,,,
23,"Loewe, Stewart",8,13,10,18,1,1.0,,2.0,,,,,,1.0,,,,,,,,,
12,"Morris, Russell",12,5,4,16,3,1.0,1.0,,,,,,3.0,,,,,,,,,,
29,"Peckett, Justin",,,,,,,,1.0,,,,,,1.0,,,,,,,,,
41,"Pekin, Tim",8,3,8,16,,,,6.0,,,,,1.0,1.0,,,,,,,,,
37,"Rice, Dean",6,3,4,10,,,,2.0,,,,,,1.0,,,,,,,,,
31,"Shanahan, Jamie",8,3,,8,,,,1.0,,,,,1.0,,,,,,,,,,
39,"Shaw, Damen",11,1,4,15,2,2.0,,1.0,,,,,1.0,1.0,,,,,,,,,
26,"Taylor, Kain",8,2,4,12,,1.0,,3.0,,,,,1.0,1.0,,,,,,,,,
7,"Winmar, Nicky",24,4,8,32,,2.0,,1.0,,,,,3.0,,,,,,,,,,
17,"Wittman, Chris",11,3,6,17,,,,4.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,219,98,103,322,17,10.0,23.0,37.0,,,,,21.0,29.0,6.0,,,,,,,,
Opposition,Opposition,205,67,135,340,12,7.0,18.0,27.0,,,,,29.0,21.0,,,,,,,,,
