Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
16,"Aarts, Jake",27y 164d,40 (21-1-18 53.75%),33 (0.82),←,
7,"Baker, Liam",24y 114d,74 (48-2-24 66.22%),23 (0.31),←,
29,"Bolton, Shai",23y 164d,77 (49-2-26 64.94%),77 (1.00),←,
35,"Broad, Nathan",29y 36d,94 (68-1-25 72.87%),1 (0.01),←,
11,"Castagna, Jason",25y 313d,128 (84-2-42 66.41%),125 (0.98),←,
9,"Cotchin, Trent",32y 44d,277 (153-3-121 55.78%),131 (0.47),←,
10,"Edwards, Shane",33y 208d,291 (150-6-135 52.58%),177 (0.61),←,
28,"Gibcus, Josh",19y 47d,8 (5-0-3 62.50%),,←,
2,"Grimes, Dylan",30y 309d,198 (125-2-71 63.64%),3 (0.02),←,
23,"Lambert, Kane",30y 176d,132 (89-1-42 67.80%),78 (0.59),←,
19,"Lynch, Tom",29y 202d,203 (83-3-117 41.63%),415 (2.04),72 (46-2-24 65.28%),161 (2.24)
4,"Martin, Dustin",30y 329d,264 (151-3-110 57.77%),297 (1.13),←,
33,"McIntosh, Kamdyn",28y 48d,133 (88-1-44 66.54%),36 (0.27),←,
25,"Nankervis, Toby",27y 282d,108 (75-0-33 69.44%),34 (0.31),96 (68-0-28 70.83%),31 (0.32)
3,"Prestia, Dion",29y 221d,180 (87-1-92 48.61%),58 (0.32),85 (61-1-23 72.35%),28 (0.33)
8,"Riewoldt, Jack",33y 202d,313 (165-6-142 53.67%),735 (2.35),←,
17,"Rioli, Daniel",25y 35d,124 (79-2-43 64.52%),90 (0.73),←,
49,"Rioli, Maurice",19y 262d,6 (5-0-1 83.33%),7 (1.17),←,
5,"Ross, Jack",21y 260d,37 (20-1-16 55.41%),3 (0.08),←,
15,"Short, Jayden",26y 117d,124 (78-2-44 63.71%),22 (0.18),←,
20,"Soldo, Ivan",26y 37d,43 (32-1-10 75.58%),16 (0.37),←,
6,"Tarrant, Robbie",33y 26d,181 (80-1-100 44.48%),44 (0.24),7 (3-0-4 42.86%),
1,"Vlastuin, Nick",28y 32d,178 (113-2-63 64.04%),27 (0.15),←,
Totals,Totals,27y 237d,3213 (1848-43-1322 57.52%),2432 (0.76),,
C,"Hardwick, Damien",49y 276d,284 (160-4-120 57.04%),,←,
