St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
10,"Baker, Steven",30y 22d,190 (102-2-86 54.21%),34 (0.18),←,
27,"Blake, Jason",29y 90d,173 (98-2-73 57.23%),33 (0.19),←,
16,"Clarke, Raphael",24y 262d,65 (44-0-21 67.69%),6 (0.09),←,
26,"Dal Santo, Nick",26y 111d,180 (108-2-70 60.56%),97 (0.54),←,
40,"Eddy, Robert",22y 157d,27 (22-0-5 81.48%),7 (0.26),←,
25,"Fisher, Sam",27y 338d,130 (85-1-44 65.77%),16 (0.12),←,
15,"Gardiner, Michael",30y 343d,169 (95-2-72 56.80%),107 (0.63),40 (29-0-11 72.50%),20 (0.50)
14,"Geary, Jarryn",21y 355d,35 (27-0-8 77.14%),9 (0.26),←,
19,"Gilbert, Sam",23y 298d,73 (50-1-22 69.18%),13 (0.18),←,
18,"Goddard, Brendon",25y 24d,149 (97-0-52 65.10%),70 (0.47),←,
33,"Gwilt, James",23y 306d,53 (37-0-16 69.81%),18 (0.34),←,
7,"Hayes, Lenny",30y 150d,226 (115-3-108 51.55%),74 (0.33),←,
4,"Jones, Clinton",26y 131d,62 (47-1-14 76.61%),18 (0.29),←,
23,"Koschitzke, Justin",27y 266d,151 (86-1-64 57.28%),182 (1.21),←,
5,"McEvoy, Ben",20y 337d,19 (18-0-1 94.74%),5 (0.26),←,
32,"McQualter, Andrew",24y 4d,71 (49-0-22 69.01%),36 (0.51),←,
44,"Milne, Stephen",30y 97d,200 (109-2-89 55.00%),407 (2.04),←,
11,"Montagna, Leigh",26y 223d,134 (87-1-46 65.30%),80 (0.60),←,
30,"Peake, Brett",26y 343d,84 (42-0-42 50.00%),48 (0.57),9 (8-0-1 88.89%),6 (0.67)
22,"Ray, Farren",24y 82d,111 (66-1-44 59.91%),39 (0.35),36 (31-0-5 86.11%),7 (0.19)
13,"Schneider, Adam",26y 32d,153 (100-1-52 65.69%),178 (1.16),55 (40-0-15 72.73%),79 (1.44)
28,"Stanley, Rhys",19y 194d,4 (4-0-0 100.00%),2 (0.50),←,
Totals,Totals,25y 322d,2459 (1488-20-951 60.51%),1479 (0.60),,
C,"Lyon, Ross",43y 217d,84 (56-1-27 67.26%),,←,
