Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game],Western Bulldogs Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
13,"Baker, Oskar",10,6,5,15,,1.0,,,2.0,6.0,,,,,,1.0,15.0,,1.0,1.0,3.0,,81.0
4,"Bontempelli, Marcus",16,6,15,31,2,,,10.0,3.0,7.0,8.0,2.0,,,3.0,18.0,16.0,2.0,2.0,6.0,,1.0,83.0
31,"Dale, Bailey",10,2,6,16,,,,1.0,4.0,1.0,1.0,,,,,4.0,10.0,,,3.0,,,79.0
35,"Daniel, Caleb",6,2,16,22,1,1.0,,4.0,1.0,2.0,2.0,2.0,2.0,1.0,,10.0,13.0,,,2.0,,,74.0
15,"Duryea, Taylor",8,5,4,12,,,,2.0,1.0,,,1.0,,,,3.0,8.0,,,3.0,,,83.0
44,"English, Tim",14,3,6,20,1,,34.0,7.0,3.0,5.0,3.0,2.0,1.0,1.0,,9.0,11.0,,,4.0,,1.0,87.0
39,"Johannisen, Jason",15,1,7,22,,,,2.0,2.0,4.0,,1.0,,1.0,,2.0,16.0,,,3.0,,1.0,78.0
32,"Jones, Arthur",5,,4,9,,1.0,,2.0,,3.0,,1.0,1.0,,,4.0,5.0,,,,4.0,,77.0
19,"Jones, Liam",8,7,2,10,,,,,3.0,3.0,,3.0,,2.0,,4.0,6.0,3.0,,6.0,,,97.0
42,"Keath, Alex",5,4,5,10,,,,1.0,1.0,1.0,,2.0,1.0,1.0,,5.0,7.0,1.0,,9.0,,,95.0
21,"Liberatore, Tom",8,3,17,25,1,,,8.0,,2.0,7.0,3.0,1.0,3.0,,16.0,10.0,,,1.0,,,74.0
7,"Lobb, Rory",11,6,1,12,1,3.0,5.0,2.0,,,,3.0,3.0,,,4.0,8.0,1.0,2.0,1.0,,1.0,88.0
11,"Macrae, Jack",12,1,17,29,,,,7.0,,9.0,14.0,2.0,1.0,1.0,,20.0,12.0,1.0,,1.0,,,78.0
16 ↓,"McLean, Toby",2,3,10,12,,,,2.0,,1.0,1.0,4.0,,3.0,,3.0,10.0,,,1.0,,,54.0
30 ↑,"McNeil, Lachlan",2,,2,4,1,,,1.0,,1.0,1.0,,1.0,,,4.0,1.0,,,2.0,,,20.0
33,"Naughton, Aaron",7,4,4,11,3,2.0,3.0,2.0,,1.0,,1.0,2.0,,,4.0,7.0,,2.0,,,2.0,86.0
22,"OBrien, Tim",8,5,,8,,,,1.0,3.0,1.0,,1.0,,1.0,,2.0,6.0,1.0,,6.0,,,87.0
20,"Richards, Ed",8,1,8,16,,,,1.0,7.0,,,3.0,,,,6.0,7.0,,,2.0,,,88.0
28,"Scott, Anthony",3,2,5,8,1,,,1.0,,1.0,,1.0,2.0,,,6.0,3.0,1.0,,,,,78.0
1,"Treloar, Adam",16,4,19,35,2,,,1.0,2.0,4.0,4.0,4.0,1.0,1.0,2.0,12.0,23.0,,1.0,1.0,3.0,2.0,82.0
2,"Ugle-Hagan, Jamarra",11,10,5,16,,3.0,,,,4.0,,1.0,,,,7.0,9.0,3.0,5.0,,,,80.0
3,"Weightman, Cody",7,1,,7,1,3.0,,3.0,,,,1.0,1.0,,,5.0,2.0,1.0,1.0,2.0,,,72.0
34,"Williams, Bailey",15,5,8,23,3,,,,2.0,4.0,2.0,3.0,1.0,,1.0,5.0,18.0,,2.0,1.0,,1.0,78.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,81,166,373,17,16.0,42.0,58.0,34.0,60.0,43.0,41.0,18.0,15.0,6.0,154.0,223.0,14.0,16.0,55.0,10.0,9.0,
Opposition,Opposition,186,76,151,337,10,9.0,62.0,57.0,42.0,44.0,42.0,43.0,15.0,18.0,,129.0,203.0,12.0,8.0,48.0,4.0,7.0,
