Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
32,"Bond, Chris",29y 188d,140 (65-1-74 46.79%),44 (0.31),18 (7-0-11 38.89%),4 (0.22)
18,"Brown, Michael",21y 316d,20 (6-0-14 30.00%),15 (0.75),←,
24,"Burton, Matthew",28y 75d,59 (22-0-37 37.29%),25 (0.42),←,
42,"Callaghan, Craig",22y 146d,66 (22-0-44 33.33%),51 (0.77),←,
46,"Carroll, Trent",20y 96d,15 (5-0-10 33.33%),1 (0.07),←,
13,"Chisholm, Scott",25y 66d,60 (24-0-36 40.00%),22 (0.37),←,
31,"Clement, James",21y 332d,50 (19-0-31 38.00%),30 (0.60),←,
12,"Dodd, Brad",21y 132d,16 (7-0-9 43.75%),8 (0.50),←,
2,"Fletcher, Adrian",28y 296d,164 (76-2-86 46.95%),78 (0.48),12 (5-0-7 41.67%),5 (0.42)
37,"Gale, Mark",22y 87d,39 (15-0-24 38.46%),9 (0.23),←,
17,"Holland, Brodie",18y 211d,8 (2-0-6 25.00%),7 (0.88),←,
11,"Kickett, Dale",30y 90d,125 (54-0-71 43.20%),54 (0.43),79 (31-0-48 39.24%),14 (0.18)
36,"Leach, Quenton",25y 347d,55 (20-0-35 36.36%),26 (0.47),←,
9,"Mann, Peter",27y 329d,108 (44-0-64 40.74%),99 (0.92),69 (26-0-43 37.68%),87 (1.26)
43,"McGovern, Andrew",30y 117d,79 (29-1-49 37.34%),9 (0.11),59 (25-0-34 42.37%),2 (0.03)
16,"Michael, Clem",22y 17d,8 (3-0-5 37.50%),,←,
25,"Norrish, Jason",26y 188d,80 (35-0-45 43.75%),12 (0.15),60 (23-0-37 38.33%),10 (0.17)
10,"OReilly, Stephen",25y 266d,113 (50-0-63 44.25%),11 (0.10),77 (29-0-48 37.66%),6 (0.08)
23,"Parker, Shane",25y 165d,63 (25-0-38 39.68%),3 (0.05),←,
15,"Sinclair, Jess",19y 341d,25 (9-0-16 36.00%),12 (0.48),←,
26,"Waterhouse, Clive",24y 40d,40 (17-0-23 42.50%),58 (1.45),←,
4,"Wills, Andrew",26y 211d,124 (68-0-56 54.84%),112 (0.90),65 (28-0-37 43.08%),69 (1.06)
Totals,Totals,24y 284d,1457 (617-4-836 42.35%),686 (0.47),,
C,"Neesham, Gerard",43y 234d,84 (32-0-52 38.10%),,←,
