Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
31,"Andrews, Harris",26y 215d,177 (82-0-95 46.33%),10 (0.06),←,
8,"Ashcroft, Will",19y 69d,17 (12-0-5 70.59%),8 (0.47),←,
33,"Bailey, Zac",23y 294d,111 (72-0-39 64.86%),114 (1.03),←,
7,"Berry, Jarrod",25y 159d,124 (68-0-56 54.84%),57 (0.46),←,
23,"Cameron, Charlie",29y 9d,193 (123-1-69 63.99%),340 (1.76),120 (76-0-44 63.33%),253 (2.11)
18,"Coleman, Keidean",23y 105d,57 (38-0-19 66.67%),13 (0.23),←,
3,"Daniher, Joe",29y 132d,168 (80-1-87 47.92%),317 (1.89),60 (40-0-20 66.67%),126 (2.10)
28,"Fletcher, Jaspa",19y 140d,5 (4-0-1 80.00%),3 (0.60),←,
19,"Gunston, Jack",31y 271d,238 (144-1-93 60.71%),450 (1.89),13 (8-0-5 61.54%),20 (1.54)
30,"Hipwood, Eric",25y 304d,144 (75-0-69 52.08%),219 (1.52),←,
35,"Lester, Ryan",30y 322d,171 (74-0-97 43.27%),46 (0.27),←,
17,"Lyons, Jarryd",30y 357d,186 (109-0-77 58.60%),85 (0.46),94 (65-0-29 69.15%),36 (0.38)
11,"McCarthy, Lincoln",29y 265d,135 (95-0-40 70.37%),147 (1.09),106 (72-0-34 67.92%),122 (1.15)
6,"McCluggage, Hugh",25y 133d,146 (81-0-65 55.48%),89 (0.61),←,
46,"McInerney, Oscar",29y 4d,118 (74-0-44 62.71%),51 (0.43),←,
26,"McKenna, Conor",27y 108d,96 (47-1-48 49.48%),25 (0.26),17 (12-0-5 70.59%),5 (0.29)
9,"Neale, Lachie",30y 51d,237 (133-0-104 56.12%),115 (0.49),102 (68-0-34 66.67%),48 (0.47)
40,"Payne, Jack",23y 272d,43 (26-0-17 60.47%),2 (0.05),←,
16,"Rayner, Cam",23y 266d,104 (62-0-42 59.62%),97 (0.93),←,
2,"Robertson, Deven",22y 14d,34 (21-0-13 61.76%),8 (0.24),←,
37,"Starcevich, Brandon",23y 355d,88 (60-0-28 68.18%),6 (0.07),←,
44,"Wilmot, Darcy",19y 195d,20 (14-0-6 70.00%),5 (0.25),←,
15,"Zorko, Dayne",34y 155d,241 (109-0-132 45.23%),221 (0.92),←,
Totals,Totals,26y 103d,2853 (1603-4-1246 56.19%),2428 (0.85),,
C,"Fagan, Chris",62y 21d,153 (85-0-68 55.56%),,←,
