West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
37,"Barrass, Tom",14,8.0,8,22,,,,,8.0,1.0,2.0,2.0,1.0,,,10.0,13,,,10.0,,,96.0
18,"Chesser, Campbell",6,3.0,6,12,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,3.0,8,,,1.0,,,92.0
28,"Cole, Tom",9,1.0,4,13,,,,5.0,2.0,1.0,2.0,2.0,2.0,1.0,,4.0,9,,,1.0,,,80.0
15,"Cripps, Jamie",8,4.0,12,20,,1.0,,3.0,,4.0,4.0,3.0,,2.0,,10.0,11,,1.0,2.0,,1.0,85.0
27,"Darling, Jack",7,3.0,4,11,2.0,,4.0,,,1.0,,4.0,1.0,1.0,,5.0,5,,,1.0,,,96.0
14,"Duggan, Liam",20,6.0,6,26,,,,2.0,10.0,3.0,2.0,4.0,,,2.0,5.0,16,,,1.0,1.0,,87.0
16,"Edwards, Luke",6,5.0,5,11,,,,2.0,,4.0,1.0,4.0,,2.0,,1.0,10,,,2.0,,1.0,83.0
7,"Ginbey, Reuben",11,4.0,5,16,,,,,2.0,3.0,,,,,,4.0,11,1.0,,,1.0,,80.0
19,"Hough, Brady",10,3.0,5,15,,,,2.0,2.0,1.0,2.0,2.0,,1.0,,4.0,11,,,2.0,,,90.0
24 ↑,"Johnston, Harvey",2,,2,4,,,,,,,,1.0,,,,3.0,1,,,,,,25.0
11,"Kelly, Tim",18,2.0,11,29,,,,4.0,3.0,6.0,9.0,2.0,2.0,,,14.0,15,,,,1.0,2.0,84.0
13 ↓,"Long, Noah",6,3.0,3,9,,1.0,,,1.0,3.0,,,1.0,,,,9,,1.0,,,2.0,56.0
20,"McGovern, Jeremy",11,4.0,5,16,,,2.0,2.0,6.0,,,1.0,2.0,1.0,,5.0,6,2.0,,2.0,1.0,,85.0
21,"Petruccelle, Jack",8,2.0,4,12,,,,3.0,2.0,2.0,2.0,2.0,2.0,,,7.0,4,,,1.0,,,84.0
9,"Reid, Harley",5,1.0,9,14,,,,5.0,2.0,,2.0,3.0,2.0,1.0,,6.0,8,,,,1.0,,80.0
35,"Rotham, Josh",9,8.0,1,10,,,,,2.0,1.0,,1.0,,1.0,,1.0,10,,,1.0,,,76.0
1,"Ryan, Liam",4,3.0,3,7,,,,1.0,,,,2.0,,1.0,,,9,,,1.0,,,72.0
4,"Sheed, Dom",5,1.0,9,14,,,,3.0,2.0,1.0,2.0,4.0,2.0,,,7.0,7,,,,,,70.0
2,"Waterman, Jake",9,8.0,2,11,3.0,1.0,,2.0,,,,1.0,,,,6.0,6,4.0,6.0,1.0,,,95.0
32,"Williams, Bailey",10,4.0,7,17,1.0,,18.0,1.0,3.0,3.0,5.0,4.0,,1.0,,12.0,6,2.0,,3.0,,1.0,76.0
34,"Williams, Jack",9,3.0,6,15,3.0,1.0,4.0,2.0,1.0,4.0,2.0,1.0,,1.0,,7.0,7,1.0,3.0,3.0,,,71.0
23,"Witherden, Alex",8,4.0,12,20,,,,3.0,1.0,3.0,,2.0,1.0,,,6.0,14,,,,,,86.0
6,"Yeo, Elliot",7,2.0,6,13,1.0,,,4.0,,3.0,4.0,1.0,1.0,,,9.0,5,,1.0,1.0,,1.0,50.0
Totals,Totals,202,82.0,135,337,11.0,5.0,28.0,45.0,48.0,44.0,40.0,46.0,18.0,13.0,2.0,129.0,201,10.0,12.0,33.0,5.0,8.0,
Opposition,Opposition,210,96.0,171,381,11.0,11.0,53.0,67.0,33.0,60.0,41.0,58.0,13.0,18.0,4.0,127.0,255,9.0,12.0,39.0,8.0,9.0,
