Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
44,"Bock, Nathan",26y 106d,96 (55-0-41 57.29%),55 (0.57),←,
32,"Dangerfield, Patrick",19y 90d,16 (10-0-6 62.50%),11 (0.69),←,
11,"Doughty, Michael",29y 333d,156 (96-0-60 61.54%),38 (0.24),←,
26,"Douglas, Richard",22y 148d,51 (29-0-22 56.86%),33 (0.65),←,
9,"Edwards, Tyson",32y 332d,303 (167-0-136 55.12%),189 (0.62),←,
18,"Johncock, Graham",26y 256d,159 (90-0-69 56.60%),90 (0.57),←,
21,"Knights, Chris",22y 282d,60 (36-0-24 60.00%),33 (0.55),←,
14,"Mackay, David",20y 344d,33 (22-0-11 66.67%),9 (0.27),←,
20,"Maric, Ivan",23y 181d,40 (25-0-15 62.50%),18 (0.45),←,
35,"McKernan, Shaun",18y 306d,1 (1-0-0 100.00%),,←,
23,"McLeod, Andrew",32y 334d,318 (175-0-143 55.03%),261 (0.82),←,
22,"Otten, Andy",20y 50d,16 (10-0-6 62.50%),1 (0.06),←,
40,"Porplyzia, Jason",24y 219d,58 (37-0-21 63.79%),88 (1.52),←,
25,"Rutten, Ben",26y 37d,116 (73-0-43 62.93%),5 (0.04),←,
29,"Sellar, James",20y 102d,2 (2-0-0 100.00%),,←,
12,"Shirley, Robert",29y 25d,144 (82-0-62 56.94%),27 (0.19),←,
27,"Stevens, Scott",27y 170d,114 (60-1-53 53.07%),77 (0.68),89 (50-0-39 56.18%),60 (0.67)
15,"Symes, Brad",24y 119d,46 (24-0-22 52.17%),5 (0.11),26 (16-0-10 61.54%),3 (0.12)
5,"Thompson, Scott",26y 112d,145 (85-0-60 58.62%),101 (0.70),106 (67-0-39 63.21%),84 (0.79)
4,"Tippett, Kurt",22y 57d,33 (19-0-14 57.58%),44 (1.33),←,
7,"van Berlo, Nathan",23y 28d,90 (55-0-35 61.11%),26 (0.29),←,
17,"Vince, Bernie",23y 275d,45 (29-0-16 64.44%),25 (0.56),←,
Totals,Totals,24y 261d,2042 (1182-1-859 57.88%),1136 (0.56),,
C,"Craig, Neil",53y 174d,118 (73-0-45 61.86%),,←,
