Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
27,"Alessio, Steven",14,7,7,21,2,2.0,11.0,2.0,,,,,2.0,,3.0,,,,,,,,
8,"Bewick, Darren",13,4,7,20,3,,,3.0,,,,,1.0,2.0,1.0,,,,,,,,
36,"Cummings, Scott",3,,1,4,,,,,,,,,1.0,2.0,,,,,,,,,
7,"Daniher, Chris",7,4,6,13,,,,1.0,,,,,,,,,,,,,,,
20,"Darcy, Tim",7,6,1,8,2,3.0,,1.0,,,,,1.0,,,,,,,,,,
38,"Denham, Sean",11,1,10,21,1,,,3.0,,,,,1.0,2.0,,,,,,,,,
30,"Fraser, Mark",,,4,4,,,,2.0,,,,,1.0,,,,,,,,,,
29,"Grenvold, David",5,2,,5,,,,1.0,,,,,,,,,,,,,,,
1,"Harvey, Mark",8,1,3,11,,,,1.0,,,,,,,,,,,,,,,
5,"Hird, James",9,5,6,15,,,1.0,3.0,,,,,1.0,2.0,,,,,,,,,
13,"Long, Michael",15,3,7,22,1,1.0,,2.0,,,,,,1.0,,,,,,,,,
2,"Mercuri, Mark",12,6,5,17,2,3.0,,3.0,,,,,1.0,,,,,,,,,,
24,"Misiti, Joe",14,4,16,30,,,,3.0,,,,,,,,,,,,,,,
41,"OConnor, Ryan",5,3,6,11,1,,,1.0,,,,,2.0,1.0,,,,,,,,,
10,"ODonnell, Gary",17,,8,25,,,,1.0,,,,,1.0,,,,,,,,,,
47,"Olarenshaw, Ricky",10,2,7,17,,,,1.0,,,,,1.0,,,,,,,,,,
19,"Somerville, Peter",5,3,4,9,1,,6.0,1.0,,,,,2.0,2.0,,,,,,,,,
12,"Symons, Michael",3,1,3,6,,1.0,,1.0,,,,,,,,,,,,,,,
26,"Thompson, Mark",4,2,2,6,,,,1.0,,,,,,,,,,,,,,,
4,"Wanganeen, Gavin",3,,3,6,,,,3.0,,,,,1.0,,,,,,,,,,
35,"Young, Barry",5,2,5,10,1,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,170,56,111,281,14,14.0,18.0,36.0,,,,,17.0,13.0,4.0,,,,,,,,
Opposition,Opposition,169,65,61,230,12,10.0,19.0,24.0,,,,,13.0,17.0,2.0,,,,,,,,
