Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
21,"Berry, Sam",19y 93d,8 (3-0-5 37.50%),3 (0.38),←,
16,"Brown, Luke",28y 236d,174 (91-1-82 52.59%),13 (0.07),←,
41,"Butts, Jordon",21y 136d,11 (4-0-7 36.36%),,←,
39,"Doedee, Tom",24y 76d,39 (14-0-25 35.90%),2 (0.05),←,
32,"Fogarty, Darcy",21y 233d,30 (9-0-21 30.00%),32 (1.07),←,
22,"Frampton, Billy",24y 177d,14 (5-0-9 35.71%),11 (0.79),11 (4-0-7 36.36%),7 (0.64)
17,"Hamill, Will",20y 180d,16 (3-0-13 18.75%),,←,
1,"Jones, Chayce",21y 122d,25 (4-0-21 16.00%),9 (0.36),←,
2,"Keays, Ben",24y 82d,55 (12-0-43 21.82%),17 (0.31),25 (6-0-19 24.00%),6 (0.24)
8,"Kelly, Jake",26y 115d,98 (47-1-50 48.47%),1 (0.01),←,
29,"Laird, Rory",27y 138d,169 (90-1-78 53.55%),16 (0.09),←,
14,"Mackay, David",32y 295d,235 (132-1-102 56.38%),62 (0.26),←,
23,"McAdam, Shane",25y 353d,21 (6-0-15 28.57%),28 (1.33),←,
36,"McPherson, Andrew",21y 330d,18 (5-0-13 27.78%),,←,
43,"OBrien, Reilly",25y 269d,46 (17-0-29 36.96%),4 (0.09),←,
37,"OConnor, Ronin",20y 104d,1 (0-0-1 0.00%),,←,
31,"Rowe, James",21y 241d,9 (3-0-6 33.33%),9 (1.00),←,
26,"Schoenberg, Harry",20y 84d,17 (6-0-11 35.29%),9 (0.53),←,
11,"Seedsman, Paul",29y 114d,119 (59-1-59 50.00%),57 (0.48),70 (32-1-37 46.43%),40 (0.57)
38,"Sholl, Lachlan",21y 70d,17 (6-0-11 35.29%),4 (0.24),←,
9,"Sloane, Rory",31y 60d,216 (119-1-96 55.32%),128 (0.59),←,
33,"Smith, Brodie",29y 122d,192 (105-1-86 54.95%),62 (0.32),←,
7,"Thilthorpe, Riley",18y 313d,4 (0-0-4 0.00%),9 (2.25),←,
Totals,Totals,24y 92d,1534 (740-7-787 48.24%),476 (0.31),,
C,"Nicks, Matthew",46y 3d,26 (6-0-20 23.08%),,←,
