Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details,Sydney Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Sydney Games (W-D-L W%),Sydney Goals (Ave.)
11,"Barlow, Ed",21y 98d,10 (4-2-4 50.00%),7 (0.70),←,
21,"Barry, Leo",30y 351d,221 (127-1-93 57.69%),55 (0.25),←,
42,"Bevan, Paul",23y 220d,72 (42-2-28 59.72%),16 (0.22),←,
14,"Bird, Craig",19y 104d,7 (3-1-3 50.00%),1 (0.14),←,
6,"Bolton, Craig",27y 339d,157 (94-2-61 60.51%),23 (0.15),128 (77-2-49 60.94%),13 (0.10)
24,"Bolton, Jude",28y 50d,194 (106-3-85 55.41%),92 (0.47),←,
32,"Buchanan, Amon",25y 207d,95 (55-2-38 58.95%),44 (0.46),←,
10,"Everitt, Peter",34y 1d,276 (105-3-168 38.59%),383 (1.39),24 (12-1-11 52.08%),16 (0.67)
37,"Goodes, Adam",28y 117d,216 (118-3-95 55.32%),206 (0.95),←,
15,"Jack, Kieren",20y 311d,9 (3-1-5 38.89%),3 (0.33),←,
16,"Jolly, Darren",26y 180d,127 (68-2-57 54.33%),43 (0.34),79 (48-2-29 62.03%),32 (0.41)
17,"Kennelly, Tadhg",26y 308d,142 (89-1-52 63.03%),29 (0.20),←,
31,"Kirk, Brett",31y 192d,178 (100-3-75 57.02%),71 (0.40),←,
4,"Mathews, Ben",29y 157d,197 (108-2-87 55.33%),44 (0.22),←,
29,"Mattner, Martin",25y 272d,105 (63-1-41 60.48%),15 (0.14),7 (3-1-3 50.00%),1 (0.14)
3,"McVeigh, Jarrad",23y 27d,88 (51-2-35 59.09%),50 (0.57),←,
33,"Moore, Jarred",22y 59d,16 (9-1-6 59.38%),6 (0.38),←,
5,"OKeefe, Ryan",27y 101d,148 (86-2-60 58.78%),160 (1.08),←,
19,"OLoughlin, Michael",31y 74d,277 (158-4-115 57.76%),477 (1.72),←,
26,"Playfair, Henry",25y 103d,53 (29-1-23 55.66%),30 (0.57),1 (0-0-1 0.00%),1 (1.00)
25,"Richards, Ted",25y 114d,86 (49-2-35 58.14%),25 (0.29),53 (30-2-21 58.49%),6 (0.11)
30,"Roberts-Thomson, Lewis",24y 239d,81 (51-1-29 63.58%),9 (0.11),←,
Totals,Totals,26y 115d,2755 (1518-42-1195 55.10%),1789 (0.65),,
C,"Roos, Paul",44y 312d,139 (84-2-53 61.15%),,←,
