West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
1,"Brown, Mitch",7,4,9,16,,,,,4.0,,,5.0,,2.0,,1.0,13.0,,,5.0,,,81.0
20,"Cox, Dean",5,2,3,8,,1.0,16.0,,1.0,1.0,3.0,4.0,2.0,3.0,,4.0,4.0,,1.0,1.0,,,62.0
5,"Ebert, Brad",13,3,10,23,2,,,4.0,3.0,2.0,1.0,2.0,1.0,,,9.0,14.0,,1.0,1.0,,,75.0
32,"Embley, Andrew",17,6,10,27,1,1.0,,1.0,3.0,5.0,3.0,2.0,,,,6.0,21.0,,,1.0,,,84.0
43,"Hams, Ashton",6,,7,13,2,,,2.0,,2.0,3.0,1.0,3.0,1.0,,11.0,2.0,,,3.0,,2.0,88.0
25,"Hurn, Shannon",10,3,2,12,,,,,,1.0,,1.0,,,,2.0,10.0,1.0,,3.0,,,81.0
17,"Kennedy, Josh",9,6,1,10,2,,,1.0,,2.0,,2.0,1.0,,,1.0,8.0,,2.0,1.0,,,88.0
2,"LeCras, Mark",15,2,3,18,3,5.0,,,,3.0,,2.0,5.0,1.0,,13.0,5.0,,2.0,,1.0,2.0,92.0
21,"Lynch, Quinten",11,6,7,18,,3.0,,1.0,,6.0,1.0,,1.0,,,4.0,14.0,1.0,1.0,1.0,,1.0,90.0
16,"Mackenzie, Eric",10,7,7,17,,,,1.0,3.0,1.0,,,1.0,,,9.0,8.0,2.0,,5.0,,,89.0
7,"Masten, Chris",8,2,7,15,,,,3.0,1.0,2.0,,4.0,,1.0,,2.0,13.0,1.0,,1.0,,,72.0
9,"Naitanui, Nic",4,3,7,11,,1.0,26.0,4.0,1.0,,1.0,2.0,,2.0,,5.0,6.0,1.0,1.0,2.0,1.0,,68.0
11,"Priddis, Matt",4,,15,19,,1.0,,2.0,1.0,1.0,8.0,2.0,2.0,2.0,,15.0,5.0,,,1.0,,,90.0
24,"Rosa, Matt",17,7,9,26,,,,3.0,3.0,3.0,2.0,2.0,,1.0,,5.0,21.0,,,5.0,,,84.0
31,"Schofield, Will",2,1,4,6,,,,1.0,2.0,,1.0,1.0,1.0,,,3.0,3.0,,,10.0,,,87.0
37,"Selwood, Adam",5,1,11,16,,,,4.0,1.0,,2.0,2.0,4.0,1.0,,9.0,7.0,,,,,,84.0
10,"Selwood, Scott",5,2,8,13,,,,2.0,,2.0,5.0,2.0,2.0,,,6.0,7.0,,,3.0,,,86.0
12,"Sheppard, Brad",3,1,5,8,,,,,,1.0,1.0,2.0,,,,5.0,3.0,,,5.0,,,85.0
28,"Smith, Ashley",8,3,3,11,,,,3.0,5.0,,,,1.0,,,2.0,9.0,,,3.0,,,86.0
47,"Stevenson, Lewis",8,6,8,16,,,,1.0,1.0,2.0,,1.0,1.0,,,2.0,14.0,,,4.0,,1.0,71.0
41,"Strijk, Andrew",12,8,4,16,1,1.0,,2.0,,9.0,,,1.0,,,9.0,7.0,3.0,,3.0,2.0,,67.0
8,"Waters, Beau",11,5,13,24,,,,2.0,4.0,,1.0,3.0,1.0,,,11.0,14.0,1.0,,,2.0,1.0,88.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,4.0,,,,,,,,,,,,,,,,,
Totals,Totals,190,78,153,343,11,17.0,42.0,37.0,33.0,43.0,32.0,40.0,27.0,14.0,,134.0,208.0,10.0,8.0,58.0,6.0,7.0,
Opposition,Opposition,235,132,158,393,15,19.0,30.0,53.0,29.0,57.0,35.0,55.0,15.0,27.0,6.0,135.0,255.0,14.0,13.0,50.0,15.0,10.0,
