Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game],Brisbane Lions Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
7,"Adcock, Jed",8,6.0,7,15,,,,2.0,2.0,1.0,,1.0,1.0,1.0,,1,15,,,4.0,3.0,,95.0
12,"Akermanis, Jason",7,2.0,3,10,,1.0,,1.0,1.0,3.0,,,,,,2,8,,,,,,68.0
20,"Black, Simon",7,1.0,6,13,,,1.0,2.0,1.0,2.0,2.0,2.0,,2.0,,4,9,,,1.0,,1.0,61.0
36,"Bradshaw, Daniel",5,6.0,4,9,2.0,1.0,,1.0,,1.0,,,,,,4,6,2.0,2.0,1.0,,,100.0
17,"Brennan, Jared",4,3.0,1,5,1.0,,2.0,,3.0,,,4.0,1.0,2.0,,1,4,,1.0,1.0,1.0,,91.0
19,"Charman, Jamie",5,3.0,2,7,,,29.0,2.0,1.0,3.0,2.0,1.0,3.0,1.0,,4,3,1.0,,3.0,,,78.0
30,"Copeland, Robert",9,5.0,8,17,,,,4.0,2.0,1.0,1.0,1.0,2.0,1.0,,9,8,,,4.0,,,100.0
18,"Corrie, Anthony",7,2.0,3,10,1.0,,,5.0,,3.0,1.0,3.0,,2.0,,4,7,,,1.0,,,88.0
39,"Drummond, Josh",7,2.0,2,9,2.0,1.0,,2.0,5.0,1.0,,3.0,,2.0,,2,5,1.0,2.0,,,,97.0
2,"Johnson, Chris",7,4.0,6,13,,,,3.0,1.0,1.0,,5.0,1.0,5.0,,5,8,,,1.0,,1.0,100.0
9,"McGrath, Ashley",2,,2,4,,,,4.0,,,,,1.0,,,4,2,,,,,,56.0
25,"McLaren, Dylan",7,8.0,6,13,1.0,,7.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4,7,3.0,1.0,3.0,,,71.0
21,"Merrett, Daniel",2,3.0,3,5,,1.0,1.0,,,1.0,,,,,,1,4,1.0,2.0,1.0,,1.0,78.0
15,"Michael, Mal",6,8.0,5,11,,,,,4.0,,,3.0,,,,4,7,2.0,,10.0,1.0,,100.0
8,"Notting, Tim",2,2.0,1,3,,,,,,,1.0,2.0,,1.0,,1,2,,,,,,21.0
6,"Power, Luke",17,8.0,6,23,,,,4.0,3.0,2.0,3.0,5.0,2.0,,,8,14,,,2.0,,,95.0
35,"Rischitelli, Michael",5,2.0,1,6,,,,1.0,,1.0,2.0,1.0,,1.0,,4,3,,,1.0,1.0,,76.0
22,"Scott, Chris",8,7.0,3,11,,,,4.0,1.0,,,3.0,1.0,1.0,,3,9,,,3.0,,,80.0
28,"Selwood, Troy",7,5.0,2,9,,,,3.0,,2.0,,4.0,,3.0,,1,9,,,,,,84.0
29,"Sherman, Justin",6,3.0,2,8,,1.0,,6.0,,2.0,2.0,,,,,3,5,,,1.0,,,83.0
3,"Voss, Michael",14,7.0,8,22,,,,2.0,3.0,2.0,2.0,5.0,,2.0,,6,16,,,2.0,1.0,1.0,92.0
33,"White, Darryl",10,8.0,5,15,,,1.0,2.0,2.0,4.0,1.0,2.0,3.0,2.0,,4,10,,,1.0,,1.0,87.0
Totals,Totals,152,95.0,86,238,7.0,5.0,41.0,49.0,30.0,31.0,18.0,46.0,15.0,27.0,,79,161,10.0,8.0,40.0,7.0,5.0,
Opposition,Opposition,217,108.0,154,371,28.0,18.0,22.0,46.0,26.0,57.0,39.0,33.0,27.0,15.0,6.0,129,240,14.0,24.0,55.0,21.0,12.0,
