Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
14,"Breman, Todd",26y 257d,35 (13-0-22 37.14%),21 (0.60),12 (3-0-9 25.00%),6 (0.50)
9,"Campbell, Wayne",19y 292d,26 (9-0-17 34.62%),18 (0.69),←,
18,"Edwards, Stuart",19y 356d,15 (4-0-11 26.67%),15 (1.00),←,
13,"Francis, Matthew",21y 317d,15 (3-0-12 20.00%),11 (0.73),←,
30,"Free, Tony",23y 14d,82 (26-0-56 31.71%),27 (0.33),←,
25,"Gale, Brendon",23y 359d,56 (18-0-38 32.14%),43 (0.77),←,
36,"Herman, Ian",26y 274d,50 (27-1-22 55.00%),41 (0.82),2 (0-0-2 0.00%),2 (1.00)
34,"Hogg, Jeff",25y 270d,118 (36-0-82 30.51%),235 (1.99),←,
16,"Jackson, Stevan",22y 124d,52 (25-0-27 48.08%),89 (1.71),14 (3-0-11 21.43%),21 (1.50)
33,"Knights, Matthew",21y 280d,82 (25-0-57 30.49%),57 (0.70),←,
4,"Lambert, Craig",23y 280d,97 (28-0-69 28.87%),45 (0.46),←,
5,"Lennon, Bruce",21y 223d,11 (3-0-8 27.27%),2 (0.18),←,
26,"Leys, Brian",24y 155d,79 (26-0-53 32.91%),13 (0.16),←,
27,"Maxfield, Stuart",20y 93d,22 (5-0-17 22.73%),8 (0.36),←,
28,"McQueen, Mark",22y 184d,18 (5-0-13 27.78%),2 (0.11),←,
6,"Naish, Chris",20y 288d,40 (12-0-28 30.00%),63 (1.58),←,
1,"ODwyer, Steven",26y 174d,89 (52-0-37 58.43%),45 (0.51),5 (1-0-4 20.00%),
21,"Powell, Tim",24y 88d,61 (18-0-43 29.51%),40 (0.66),←,
41,"Turner, Scott",22y 41d,34 (10-0-24 29.41%),15 (0.44),←,
3,"Weightman, Dale",32y 282d,260 (116-2-142 45.00%),339 (1.30),←,
Totals,Totals,23y 199d,1242 (461-3-778 37.12%),1129 (0.91),,
C,"Jeans, Allan",58y 294d,569 (356-2-211 62.74%),,15 (4-0-11 26.67%),
