West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details,West Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),West Coast Games (W-D-L W%),West Coast Goals (Ave.)
12,"Allen, Oscar",24y 76d,71 (38-0-33 53.52%),98 (1.38),←,
33,"Bazzo, Rhett",19y 229d,14 (1-0-13 7.14%),,←,
39,"Clark, Greg",26y 10d,18 (0-0-18 0.00%),3 (0.17),←,
14,"Duggan, Liam",26y 174d,148 (77-0-71 52.03%),12 (0.08),←,
29,"Foley, Luke",23y 238d,30 (5-0-25 16.67%),2 (0.07),←,
3,"Gaff, Andrew",30y 352d,264 (147-1-116 55.87%),80 (0.30),←,
7,"Ginbey, Reuben",18y 266d,12 (1-0-11 8.33%),1 (0.08),←,
8,"Hewett, Elijah",19y 7d,4 (1-0-3 25.00%),,←,
19,"Hough, Brady",20y 90d,21 (2-0-19 9.52%),,←,
5,"Hunt, Jayden",28y 61d,126 (62-1-63 49.60%),47 (0.37),12 (1-0-11 8.33%),4 (0.33)
25,"Hurn, Shannon",35y 272d,328 (180-1-147 55.03%),50 (0.15),←,
40,"Jamieson, Callum",22y 307d,13 (1-0-12 7.69%),,←,
11,"Kelly, Tim",28y 312d,114 (52-0-62 45.61%),71 (0.62),66 (22-0-44 33.33%),23 (0.35)
44,"Long, Noah",18y 284d,8 (1-0-7 12.50%),3 (0.38),←,
24,"ONeill, Xavier",22y 304d,32 (9-0-23 28.13%),7 (0.22),←,
21,"Petruccelle, Jack",24y 52d,63 (26-0-37 41.27%),54 (0.86),←,
35,"Rotham, Josh",25y 98d,55 (21-0-34 38.18%),2 (0.04),←,
4,"Sheed, Dom",28y 54d,150 (88-1-61 59.00%),68 (0.45),←,
2,"Waterman, Jake",25y 28d,84 (37-0-47 44.05%),79 (0.94),←,
36,"West, Connor",24y 27d,28 (4-0-24 14.29%),7 (0.25),←,
32,"Williams, Bailey",23y 47d,38 (8-0-30 21.05%),11 (0.29),←,
23,"Witherden, Alex",24y 266d,92 (33-0-59 35.87%),7 (0.08),33 (7-0-26 21.21%),2 (0.06)
6,"Yeo, Elliot",29y 245d,186 (107-1-78 57.80%),73 (0.39),159 (96-1-62 60.69%),72 (0.45)
Totals,Totals,24y 292d,1899 (901-5-993 47.45%),675 (0.36),,
C,"Simpson, Adam",47y 107d,215 (117-1-97 54.65%),,←,
