Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details,Essendon Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Essendon Games (W-D-L W%),Essendon Goals (Ave.)
16,"Barnard, Paul",25y 176d,44 (23-0-21 52.27%),11 (0.25),33 (20-0-13 60.61%),7 (0.21)
20,"Berbakov, Peter",24y 351d,42 (24-1-17 58.33%),10 (0.24),←,
8,"Bewick, Darren",30y 352d,191 (115-1-75 60.47%),293 (1.53),←,
32,"Blumfield, Justin",20y 257d,43 (23-0-20 53.49%),20 (0.47),←,
14,"Calthorpe, David",24y 356d,88 (51-2-35 59.09%),55 (0.63),←,
33,"Caracella, Blake",21y 146d,32 (15-0-17 46.88%),37 (1.16),←,
9,"Cockatoo-Collins, Che",23y 156d,82 (46-3-33 57.93%),106 (1.29),←,
22,"Doolan, Ben",25y 210d,90 (41-3-46 47.22%),11 (0.12),65 (34-2-29 53.85%),7 (0.11)
31,"Fletcher, Dustin",23y 93d,106 (64-3-39 61.79%),34 (0.32),←,
30,"Fraser, Mark",27y 185d,84 (47-2-35 57.14%),40 (0.48),39 (21-2-16 56.41%),17 (0.44)
11,"Hardwick, Damien",25y 355d,84 (47-1-36 56.55%),12 (0.14),←,
5,"Hird, James",25y 185d,104 (61-4-39 60.58%),176 (1.69),←,
42,"Johnson, Jason",20y 195d,7 (5-0-2 71.43%),1 (0.14),←,
18,"Lloyd, Matthew",20y 114d,55 (27-1-27 50.00%),142 (2.58),←,
25,"Lucas, Scott",20y 221d,55 (29-0-26 52.73%),78 (1.42),←,
2,"Mercuri, Mark",24y 168d,106 (65-3-38 62.74%),149 (1.41),←,
24,"Misiti, Joe",23y 272d,119 (67-4-48 57.98%),47 (0.39),←,
29,"Moorcroft, Gary",22y 114d,27 (14-0-13 51.85%),21 (0.78),←,
3,"OConnor, Ryan",24y 42d,61 (31-3-27 53.28%),47 (0.77),←,
10,"ODonnell, Gary",33y 88d,239 (143-4-92 60.67%),88 (0.37),←,
19,"Somerville, Peter",30y 31d,144 (87-3-54 61.46%),87 (0.60),←,
6,"Wellman, Sean",23y 322d,84 (38-2-44 46.43%),12 (0.14),50 (25-1-24 51.00%),3 (0.06)
Totals,Totals,24y 249d,1887 (1063-40-784 56.33%),1477 (0.78),,
C,"Sheedy, Kevin",50y 227d,419 (262-5-152 63.13%),,←,
