Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
11,"Aish, James",28y 192d,173 (79-1-93 45.95%),33 (0.19),91 (46-1-44 51.10%),10 (0.11)
24,"Amiss, Jye",20y 292d,34 (17-0-17 50.00%),59 (1.74),←,
41,"Banfield, Bailey",26y 82d,85 (40-1-44 47.65%),53 (0.62),←,
8,"Brayshaw, Andrew",24y 192d,133 (62-1-70 46.99%),45 (0.34),←,
5,"Chapman, Heath",22y 108d,30 (18-1-11 61.67%),1 (0.03),←,
6,"Clark, Jordan",23y 215d,89 (53-1-35 60.11%),19 (0.21),57 (32-1-24 57.02%),4 (0.07)
37,"Draper, Josh",20y 99d,9 (5-0-4 55.56%),,←,
18,"Emmett, Tom",22y 170d,12 (7-0-5 58.33%),8 (0.67),←,
32,"Frederick, Michael",24y 1d,66 (39-1-26 59.85%),70 (1.06),←,
7,"Fyfe, Nat",32y 243d,228 (120-2-106 53.07%),175 (0.77),←,
9,"Jackson, Luke",22y 232d,85 (53-1-31 62.94%),60 (0.71),33 (16-0-17 48.48%),30 (0.91)
44,"Johnson, Matthew",21y 63d,28 (13-0-15 46.43%),7 (0.25),←,
2,"OMeara, Jaeger",30y 85d,173 (77-2-94 45.09%),79 (0.46),30 (14-0-16 46.67%),9 (0.30)
25,"Pearce, Alex",28y 344d,117 (56-1-60 48.29%),4 (0.03),←,
13,"Ryan, Luke",28y 102d,142 (67-1-74 47.54%),3 (0.02),←,
3,"Serong, Caleb",23y 99d,90 (47-1-42 52.78%),19 (0.21),←,
14,"Sharp, Jeremy",22y 279d,33 (14-0-19 42.42%),14 (0.42),10 (6-0-4 60.00%),7 (0.70)
39,"Switkowski, Sam",27y 180d,75 (38-0-37 50.67%),46 (0.61),←,
35,"Treacy, Josh",21y 288d,46 (26-0-20 56.52%),49 (1.07),←,
38,"Voss, Patrick",20y 324d,3 (2-0-1 66.67%),2 (0.67),←,
31,"Walker, Brandon",21y 214d,54 (31-1-22 58.33%),2 (0.04),←,
10,"Walters, Michael",33y 132d,232 (117-2-113 50.86%),356 (1.53),←,
26,"Young, Hayden",23y 37d,67 (35-1-31 52.99%),5 (0.07),←,
Totals,Totals,24y 300d,2004 (1016-18-970 50.70%),1109 (0.55),,
C,"Longmuir, Justin",43y 118d,94 (47-1-46 50.53%),,←,
