Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details,Adelaide Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Adelaide Games (W-D-L W%),Adelaide Goals (Ave.)
1,"Anderson, Greg",30y 68d,161 (93-1-67 58.07%),78 (0.48),58 (26-1-31 45.69%),18 (0.31)
26,"Bickley, Mark",26y 352d,112 (52-0-60 46.43%),29 (0.26),←,
18,"Bond, Troy",23y 7d,50 (33-0-17 66.00%),35 (0.70),14 (7-0-7 50.00%),9 (0.64)
21,"Brown, David",26y 296d,68 (30-1-37 44.85%),54 (0.79),←,
44,"Caven, Peter",26y 66d,72 (27-0-45 37.50%),36 (0.50),15 (6-0-9 40.00%),15 (1.00)
17,"Collins, Matthew",19y 170d,6 (1-0-5 16.67%),2 (0.33),←,
14,"Connell, Matthew",23y 353d,33 (12-0-21 36.36%),9 (0.27),30 (10-0-20 33.33%),9 (0.30)
34,"Hart, Ben",22y 12d,101 (47-1-53 47.03%),24 (0.24),←,
35,"Jameson, Rod",26y 21d,106 (52-1-53 49.53%),85 (0.80),←,
3,"Jarman, Darren",29y 175d,122 (72-0-50 59.02%),159 (1.30),13 (7-0-6 53.85%),37 (2.85)
31,"Kluzek, Matthew",23y 109d,21 (7-0-14 33.33%),13 (0.62),←,
27,"Liptak, Matthew",26y 82d,97 (48-1-48 50.00%),110 (1.13),←,
11,"McGuinness, Tony",32y 76d,216 (101-3-112 47.45%),187 (0.87),107 (51-1-55 48.13%),79 (0.74)
23,"McLeod, Andrew",19y 352d,28 (13-0-15 46.43%),29 (1.04),←,
6,"Modra, Tony",27y 142d,79 (34-1-44 43.67%),308 (3.90),←,
15,"Pittman, David",27y 149d,72 (31-1-40 43.75%),19 (0.26),←,
32,"Ricciuto, Mark",21y 43d,77 (34-1-42 44.81%),55 (0.71),←,
5,"Robran, Matthew",25y 124d,43 (20-0-23 46.51%),29 (0.67),36 (16-0-20 44.44%),24 (0.67)
7,"Smart, Nigel",27y 61d,114 (53-1-60 46.93%),57 (0.50),←,
49,"Viska, Mark",25y 83d,29 (14-0-15 48.28%),1 (0.03),←,
33,"Weidemann, Wayne",29y 274d,66 (30-1-35 46.21%),25 (0.38),←,
Totals,Totals,25y 248d,1673 (804-13-856 48.06%),1344 (0.80),,
C,"Shaw, Robert",41y 197d,124 (44-0-80 35.48%),,38 (16-0-22 42.11%),
