Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
20,"Ablett, Luke",6,2,8,14,,,2.0,1.0,1.0,4.0,2.0,5.0,1.0,2.0,,4.0,10.0,,,1.0,,,73.0
21,"Barry, Leo",5,5,13,18,,,,3.0,4.0,,,2.0,,1.0,,4.0,12.0,1.0,,5.0,1.0,,100.0
42,"Bevan, Paul",10,10,6,16,,1.0,,3.0,4.0,2.0,,2.0,,2.0,,2.0,14.0,1.0,1.0,1.0,2.0,,97.0
14,"Bird, Craig",9,3,9,18,,,,3.0,3.0,3.0,3.0,1.0,,,,7.0,10.0,,,1.0,,1.0,76.0
6,"Bolton, Craig",13,9,5,18,,,,1.0,6.0,1.0,1.0,3.0,2.0,1.0,,5.0,15.0,1.0,,3.0,1.0,,97.0
24,"Bolton, Jude",9,5,15,24,,1.0,,5.0,,1.0,5.0,5.0,2.0,3.0,,12.0,12.0,2.0,,,,,84.0
32,"Buchanan, Amon",7,8,7,14,2,3.0,,2.0,,3.0,,2.0,1.0,1.0,,6.0,8.0,2.0,3.0,,,1.0,89.0
10,"Everitt, Peter",9,4,4,13,,,10.0,1.0,2.0,2.0,1.0,3.0,1.0,1.0,,3.0,9.0,,1.0,2.0,,,41.0
37,"Goodes, Adam",19,7,8,27,1,,1.0,3.0,3.0,3.0,3.0,5.0,5.0,2.0,,10.0,18.0,2.0,,,,,89.0
15,"Jack, Kieren",5,2,1,6,,1.0,,1.0,,,,5.0,3.0,3.0,,4.0,4.0,,,1.0,,,80.0
16,"Jolly, Darren",7,6,9,16,,1.0,22.0,2.0,,3.0,5.0,2.0,2.0,1.0,,8.0,6.0,,1.0,2.0,,,71.0
17,"Kennelly, Tadhg",6,2,9,15,,,,5.0,3.0,,,3.0,1.0,1.0,,3.0,11.0,,,2.0,,,84.0
31,"Kirk, Brett",17,3,12,29,,1.0,,6.0,1.0,6.0,7.0,5.0,2.0,1.0,2.0,10.0,18.0,,,,,1.0,85.0
29,"Mattner, Martin",8,3,3,11,,,,5.0,3.0,1.0,,4.0,1.0,2.0,,2.0,8.0,,,2.0,,,91.0
3,"McVeigh, Jarrad",10,2,8,18,1,1.0,,3.0,2.0,2.0,5.0,3.0,2.0,,,10.0,9.0,1.0,1.0,,,,81.0
33,"Moore, Jarred",3,1,4,7,,2.0,,6.0,1.0,2.0,,,,,,3.0,4.0,1.0,1.0,,,,73.0
5,"OKeefe, Ryan",9,5,4,13,2,,,1.0,,3.0,1.0,1.0,,1.0,,3.0,9.0,1.0,1.0,1.0,,2.0,97.0
19,"OLoughlin, Michael",7,5,6,13,2,2.0,,1.0,,2.0,1.0,2.0,1.0,2.0,,7.0,9.0,2.0,3.0,,,2.0,92.0
26,"Playfair, Henry",9,7,7,16,1,1.0,,2.0,1.0,2.0,,1.0,1.0,,,5.0,11.0,1.0,1.0,3.0,,,86.0
25,"Richards, Ted",6,3,1,7,,,,,3.0,2.0,,,2.0,,,3.0,4.0,,,5.0,,,92.0
30,"Roberts-Thomson, Lewis",4,3,6,10,,,,,3.0,1.0,1.0,1.0,1.0,1.0,,3.0,7.0,,,4.0,,,72.0
40,"Smith, Nick",2,1,2,4,1,,,2.0,1.0,1.0,,,1.0,,,1.0,2.0,,1.0,,,,51.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,180,96,147,327,10,15.0,35.0,56.0,41.0,44.0,35.0,55.0,29.0,25.0,2.0,115.0,210.0,15.0,14.0,33.0,4.0,7.0,
Opposition,Opposition,195,80,88,283,15,16.0,29.0,53.0,30.0,58.0,29.0,60.0,25.0,29.0,4.0,121.0,153.0,12.0,15.0,31.0,14.0,7.0,
