Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details,Fremantle Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Fremantle Games (W-D-L W%),Fremantle Goals (Ave.)
24,"Balic, Harley",20y 114d,3 (2-0-1 66.67%),2 (0.67),←,
19,"Blakely, Connor",21y 58d,22 (7-0-15 31.82%),2 (0.09),←,
17,"Crozier, Hayden",23y 126d,54 (26-0-28 48.15%),35 (0.65),←,
7,"Fyfe, Nat",25y 223d,123 (75-1-47 61.38%),107 (0.87),←,
28,"Grey, Brady",21y 283d,7 (3-0-4 42.86%),4 (0.57),←,
21,"Hamling, Joel",24y 20d,29 (19-0-10 65.52%),,6 (3-0-3 50.00%),
9,"Hill, Bradley",23y 294d,101 (77-0-24 76.24%),61 (0.60),6 (3-0-3 50.00%),3 (0.50)
15,"Hughes, Ethan",22y 143d,10 (3-0-7 30.00%),,←,
5,"Ibbotson, Garrick",29y 45d,173 (85-1-87 49.42%),22 (0.13),←,
37,"Johnson, Michael",32y 191d,215 (118-1-96 55.12%),65 (0.30),←,
22,"Kersten, Shane",24y 45d,43 (31-0-12 72.09%),48 (1.12),6 (3-0-3 50.00%),7 (1.17)
26,"Langdon, Ed",21y 87d,21 (5-0-16 23.81%),11 (0.52),←,
2,"Logue, Griffin",19y 16d,4 (3-0-1 75.00%),1 (0.25),←,
23,"McCarthy, Cam",22y 28d,27 (15-0-12 55.56%),45 (1.67),6 (3-0-3 50.00%),9 (1.50)
16,"Mundy, David",31y 283d,257 (139-1-117 54.28%),103 (0.40),←,
27,"Neale, Lachie",23y 340d,98 (52-0-46 53.06%),50 (0.51),←,
31,"Sandilands, Aaron",34y 144d,250 (139-0-111 55.60%),92 (0.37),←,
11,"Sheridan, Tom",23y 183d,63 (34-0-29 53.97%),20 (0.32),←,
34,"Spurr, Lee",29y 276d,110 (69-1-40 63.18%),5 (0.05),←,
18,"Tucker, Darcy",20y 96d,16 (5-0-11 31.25%),3 (0.19),←,
10,"Walters, Michael",26y 112d,100 (56-1-43 56.50%),182 (1.82),←,
14,"Weller, Lachie",21y 65d,31 (9-0-22 29.03%),14 (0.45),←,
Totals,Totals,24y 227d,1757 (972-6-779 55.32%),872 (0.50),,
C,"Lyon, Ross",50y 172d,246 (150-5-91 61.99%),,125 (74-1-50 59.60%),
