Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details,Collingwood Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Collingwood Games (W-D-L W%),Collingwood Goals (Ave.)
9,"Anthony, John",20y 238d,12 (7-0-5 58.33%),25 (2.08),←,
16,"Brown, Nathan",19y 271d,23 (12-0-11 52.17%),4 (0.17),←,
40,"Bryan, Chris",26y 191d,45 (19-1-25 43.33%),19 (0.42),29 (16-0-13 55.17%),10 (0.34)
18,"Clarke, Martin",20y 305d,34 (19-0-15 55.88%),12 (0.35),←,
32,"Cloke, Travis",21y 192d,78 (42-0-36 53.85%),95 (1.22),←,
29,"Cook, Ryan",20y 210d,12 (8-0-4 66.67%),1 (0.08),←,
12,"Cox, Shannon",22y 190d,14 (10-0-4 71.43%),4 (0.29),←,
1,"Davis, Leon",27y 88d,161 (79-0-82 49.07%),201 (1.25),←,
31,"Dawes, Chris",20y 120d,6 (4-0-2 66.67%),5 (0.83),←,
25,"Fraser, Josh",26y 252d,174 (93-0-81 53.45%),143 (0.82),←,
38,"Goldsack, Tyson",21y 114d,33 (17-0-16 51.52%),4 (0.12),←,
24,"Lockyer, Tarkyn",28y 319d,191 (92-0-99 48.17%),111 (0.58),←,
8,"Lumumba, Heritier",21y 303d,60 (34-0-26 56.67%),3 (0.05),←,
5,"Maxwell, Nick",25y 102d,95 (51-0-44 53.68%),23 (0.24),←,
27,"McCarthy, John",18y 299d,6 (4-0-2 66.67%),3 (0.50),←,
7,"Medhurst, Paul",26y 277d,140 (73-0-67 52.14%),240 (1.71),41 (23-0-18 56.10%),74 (1.80)
11,"OBree, Shane",29y 182d,215 (107-0-108 49.77%),80 (0.37),196 (98-0-98 50.00%),77 (0.39)
10,"Pendlebury, Scott",20y 250d,55 (30-0-25 54.55%),35 (0.64),←,
22,"Shaw, Rhyce",26y 333d,94 (48-0-46 51.06%),20 (0.21),←,
36,"Swan, Dane",24y 201d,100 (52-0-48 52.00%),59 (0.59),←,
13,"Thomas, Dale",21y 84d,63 (36-0-27 57.14%),52 (0.83),←,
14,"Wakelin, Shane",34y 32d,252 (123-2-127 49.21%),20 (0.08),158 (82-0-76 51.90%),1 (0.01)
Totals,Totals,23y 340d,1863 (960-3-900 51.53%),1159 (0.62),,
C,"Malthouse, Mick",55y 27d,588 (328-4-256 56.12%),,210 (105-0-105 50.00%),
