St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game],St Kilda Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Burke, Nathan",21,6,4,25,,,,3.0,,,,,,,,,,,,,,,
30,"Coghlan, Glen",5,4,4,9,,,,,,,,,1.0,2.0,,,,,,,,,
42,"Cook, Brett",3,2,2,5,,1.0,5.0,1.0,,,,,1.0,,,,,,,,,,
18,"Cripps, Jason",14,5,1,15,,1.0,,1.0,,,,,1.0,,,,,,,,,,
34,"Daniels, Jayson",5,2,13,18,,1.0,,2.0,,,,,2.0,1.0,,,,,,,,,
10,"Everitt, Peter",7,6,3,10,1,2.0,9.0,2.0,,,,,1.0,1.0,,,,,,,,,
21,"Gray, Troy",18,8,4,22,2,,,1.0,,,,,,1.0,,,,,,,,,
25,"Hall, Barry",2,3,3,5,,,,,,,,,,2.0,,,,,,,,,
35,"Harvey, Robert",13,5,19,32,1,,,1.0,,,,,2.0,2.0,2.0,,,,,,,,
8,"Hudghton, Max",3,2,1,4,,,,1.0,,,,,,,,,,,,,,,
5,"Jones, Austinn",10,2,10,20,1,,,1.0,,,,,,,,,,,,,,,
23,"Loewe, Stewart",8,8,4,12,3,1.0,1.0,3.0,,,,,,,,,,,,,,,
26,"McLaren, Joe",8,1,1,9,,,,1.0,,,,,,1.0,,,,,,,,,
16,"Neill, Robert",6,3,5,11,,,,,,,,,,,,,,,,,,,
1,"Peckett, Justin",8,4,7,15,,,,2.0,,,,,1.0,,,,,,,,,,
31,"Shanahan, Jamie",4,2,,4,,,,,,,,,,2.0,,,,,,,,,
19,"Sziller, Steven",7,2,6,13,,,,4.0,,,,,2.0,4.0,,,,,,,,,
29,"Thompson, Andrew",4,1,8,12,,1.0,,1.0,,,,,,1.0,,,,,,,,,
32,"Traianidis, Jason",3,1,1,4,,1.0,,,,,,,,1.0,,,,,,,,,
7,"Winmar, Nicky",14,4,2,16,2,1.0,,4.0,,,,,1.0,1.0,,,,,,,,,
20,"Young, Matthew",11,8,5,16,,1.0,,,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,174,79,103,277,10,11.0,15.0,28.0,,,,,12.0,20.0,2.0,,,,,,,,
Opposition,Opposition,169,54,77,246,11,11.0,29.0,32.0,,,,,20.0,12.0,4.0,,,,,,,,
