Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game],Kangaroos Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
16,"Brown, Leigh",4,2,4,8,,,,,3.0,1.0,,1.0,,1.0,,,7.0,,,6.0,,,96.0
2,"Colbert, Leigh",9,8,9,18,,,2.0,1.0,3.0,,,2.0,,1.0,,4.0,13.0,,,4.0,,,100.0
24,"Firrito, Michael",5,2,5,10,,,,3.0,2.0,2.0,3.0,3.0,,,,6.0,3.0,,,2.0,1.0,,51.0
6,"Grant, Shannon",13,6,6,19,3,1.0,,2.0,1.0,4.0,3.0,,2.0,,,9.0,9.0,,2.0,,,1.0,93.0
31,"Hale, David",10,4,4,14,,,18.0,,1.0,3.0,1.0,2.0,1.0,1.0,,4.0,9.0,,,2.0,,,88.0
39,"Harding, Leigh",5,1,4,9,,1.0,,3.0,,2.0,2.0,2.0,1.0,,,6.0,4.0,,1.0,2.0,,1.0,81.0
4,"Harris, Daniel",2,1,4,6,,,,1.0,,1.0,1.0,,,,,2.0,4.0,,,1.0,,2.0,51.0
29,"Harvey, Brent",13,5,11,24,2,,,,2.0,3.0,3.0,5.0,,2.0,,6.0,17.0,,,,2.0,1.0,91.0
21,"Jones, Corey",8,4,5,13,4,,,,1.0,3.0,1.0,,2.0,,,6.0,7.0,,2.0,3.0,,1.0,95.0
40,"LeCras, Brent",5,1,4,9,,1.0,,1.0,,4.0,,2.0,1.0,1.0,,4.0,5.0,,,,,2.0,68.0
35,"Makepeace, Troy",19,10,9,28,1,,,,7.0,,2.0,5.0,1.0,,,9.0,18.0,,1.0,4.0,6.0,1.0,100.0
43,"Perkins, Justin",7,6,3,10,,,,2.0,2.0,,2.0,2.0,,,,2.0,8.0,,,2.0,,,75.0
20,"Petrie, Drew",8,4,2,10,,,11.0,1.0,1.0,4.0,1.0,5.0,,3.0,,3.0,7.0,,,4.0,,,64.0
25,"Picioane, Lance",11,4,4,15,,,,1.0,1.0,4.0,1.0,2.0,,2.0,,2.0,12.0,,,1.0,2.0,2.0,58.0
3,"Rawlings, Brady",11,11,8,19,1,,,2.0,,1.0,1.0,1.0,,1.0,,2.0,17.0,,1.0,1.0,,1.0,100.0
7,"Simpson, Adam",10,6,8,18,,,1.0,2.0,1.0,2.0,3.0,2.0,1.0,,,5.0,14.0,,,,,,75.0
9,"Sinclair, Jess",19,8,6,25,,,,2.0,5.0,1.0,2.0,1.0,2.0,,,5.0,21.0,,,1.0,2.0,1.0,92.0
10,"Smith, Jesse",5,1,3,8,,,,1.0,1.0,1.0,1.0,1.0,,,,4.0,4.0,,,,,,47.0
12,"Stevens, Michael",15,7,4,19,,,,,1.0,5.0,,1.0,1.0,,,1.0,16.0,,,1.0,5.0,1.0,87.0
23,"Thompson, Nathan",10,8,1,11,5,3.0,,,,1.0,,1.0,,,3.0,4.0,6.0,3.0,7.0,2.0,,,98.0
36,"Watt, Shannon",6,4,5,11,,,,,1.0,2.0,2.0,1.0,,,,6.0,6.0,2.0,,10.0,,,100.0
8,"Wells, Daniel",22,7,10,32,1,1.0,1.0,1.0,7.0,5.0,5.0,2.0,2.0,,2.0,10.0,22.0,,,1.0,2.0,,90.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,217,110,119,336,17,10.0,33.0,23.0,40.0,49.0,34.0,41.0,14.0,12.0,5.0,100.0,229.0,5.0,14.0,47.0,20.0,14.0,
Opposition,Opposition,156,74,116,272,13,15.0,35.0,24.0,31.0,54.0,29.0,41.0,12.0,14.0,1.0,112.0,160.0,12.0,17.0,30.0,18.0,7.0,
