Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
3,"Bartel, Jimmy",5,4,7,12,,,,1.0,1.0,3.0,1.0,1.0,1.0,,,8.0,6.0,,,,,,
8,"Burns, Ronnie",12,5,5,17,1,,,,,6.0,1.0,3.0,,,,5.0,10.0,,,3.0,,,
35,"Chapman, Paul",13,3,10,23,,,,3.0,1.0,6.0,2.0,4.0,1.0,1.0,,14.0,9.0,1.0,,2.0,,,
14,"Clarke, David",11,2,9,20,,,,3.0,2.0,2.0,4.0,2.0,1.0,,,6.0,15.0,,,,,,
11,"Corey, Joel",2,,1,3,,,,,,1.0,1.0,1.0,,1.0,,,3.0,,,,,,
44,"Enright, Corey",9,2,7,16,,,,2.0,1.0,3.0,2.0,4.0,2.0,1.0,,8.0,10.0,,1.0,2.0,,,
7,"Graham, Ben",11,4,3,14,,,,2.0,3.0,1.0,1.0,2.0,2.0,1.0,,6.0,6.0,,,2.0,,,
2,"Harley, Tom",10,5,5,15,,,,4.0,4.0,1.0,2.0,,1.0,,,4.0,11.0,,,4.0,,,
20,"Johnson, Steve",11,3,6,17,1,5.0,,,,3.0,3.0,4.0,,2.0,,6.0,11.0,,2.0,1.0,,,
9,"Kelly, James",9,3,3,12,,,,1.0,1.0,3.0,3.0,1.0,,1.0,,7.0,6.0,1.0,,1.0,,,
1,"King, Steven",9,5,7,16,,,17.0,,2.0,1.0,3.0,4.0,3.0,2.0,,8.0,10.0,,,2.0,,,
18,"Kingsley, Kent",15,11,7,22,4,2.0,,1.0,1.0,4.0,,4.0,,1.0,,6.0,17.0,,3.0,1.0,1.0,,
45,"Ling, Cameron",13,7,10,23,,,,1.0,3.0,1.0,3.0,4.0,,1.0,,8.0,14.0,,,,,,
21,"Mooney, Cameron",9,9,4,13,,3.0,1.0,1.0,,4.0,1.0,,,,,2.0,10.0,1.0,4.0,1.0,,,
34,"Rahilly, James",8,1,2,10,,,,3.0,2.0,3.0,,3.0,1.0,1.0,,7.0,3.0,1.0,,,,,
15,"Riccardi, Peter",8,1,5,13,1,,,3.0,,2.0,1.0,5.0,1.0,,,8.0,5.0,,,2.0,,,
33,"Rooke, Max",7,4,4,11,,,,1.0,1.0,,1.0,1.0,,,,1.0,9.0,,,2.0,,,
30,"Scarlett, Matthew",5,3,5,10,,,,2.0,2.0,,,1.0,1.0,,,4.0,5.0,,,4.0,,,
46,"Slade, Will",6,2,3,9,,,,1.0,1.0,,,1.0,,1.0,,4.0,5.0,1.0,,3.0,,,
36,"Street, Peter",5,2,2,7,,1.0,7.0,,2.0,,,1.0,,1.0,,1.0,6.0,,1.0,,,,
40,"Wojcinski, David",8,3,1,9,,,,4.0,4.0,2.0,,2.0,,1.0,,4.0,6.0,1.0,,,,,
10,"Woolnough, Marc",5,2,4,9,,,,,2.0,1.0,,,,,,5.0,4.0,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,2.0,,,,,,,,,,,,,,,,,
Totals,Totals,191,81,110,301,7,13.0,25.0,33.0,33.0,47.0,29.0,48.0,14.0,15.0,,122.0,181.0,6.0,11.0,30.0,1.0,,
Opposition,Opposition,206,107,112,318,16,14.0,35.0,37.0,35.0,55.0,42.0,33.0,15.0,14.0,6.0,107.0,210.0,12.0,13.0,68.0,22.0,,
