Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game],Geelong Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
28,"Arnott, Simon",9,3,3,12,,,,,2.0,3.0,,1.0,1.0,,,5.0,7.0,1.0,,2.0,1.0,,
9,"Bizzell, Clint",13,7,4,17,6,1.0,,2.0,1.0,1.0,1.0,2.0,4.0,2.0,,11.0,6.0,4.0,4.0,1.0,,,
8,"Burns, Ronnie",4,2,4,8,2,,,,,2.0,,2.0,,1.0,,5.0,2.0,,1.0,1.0,,,
14,"Clarke, David",2,1,1,3,,,,2.0,,1.0,1.0,1.0,1.0,,,2.0,1.0,,,,,,
33,"Corrigan, Paul",3,1,1,4,,,,,1.0,1.0,1.0,,,,,2.0,1.0,,,,,,
7,"Graham, Ben",9,3,4,13,,,2.0,,5.0,1.0,,2.0,2.0,2.0,,5.0,7.0,1.0,,2.0,,,
37,"Harley, Tom",15,5,4,19,,,1.0,3.0,5.0,1.0,,3.0,2.0,,,5.0,13.0,1.0,,2.0,,,
32,"Hocking, Garry",13,6,10,23,,,,6.0,,1.0,12.0,4.0,3.0,2.0,,12.0,11.0,,,1.0,2.0,,
3,"Houlihan, Adam",4,3,4,8,,,,,1.0,4.0,,,,1.0,,2.0,7.0,,,,,,
13,"Kilpatrick, Glenn",18,4,6,24,,,,5.0,4.0,1.0,7.0,4.0,2.0,,,8.0,14.0,,,3.0,,,
1,"King, Steven",10,4,5,15,,1.0,19.0,2.0,2.0,1.0,3.0,2.0,1.0,1.0,,7.0,9.0,2.0,1.0,1.0,,,
45,"Ling, Cameron",7,5,,7,,1.0,,1.0,,5.0,,2.0,2.0,1.0,,4.0,5.0,1.0,,,,,
42,"Lynch, Tristan",5,,2,7,1,,,1.0,,3.0,1.0,1.0,2.0,1.0,,4.0,1.0,,,,,,
17,"McGrath, Tim",13,5,6,19,,,2.0,,7.0,2.0,,,,,,5.0,14.0,,,,3.0,,
31,"Mensch, David",5,6,4,9,1,,,1.0,,3.0,,3.0,1.0,,,4.0,6.0,2.0,1.0,2.0,,,
15,"Riccardi, Peter",19,4,4,23,1,1.0,,1.0,,7.0,5.0,1.0,,,,8.0,16.0,2.0,1.0,1.0,1.0,,
27,"Sanderson, Brenton",11,4,6,17,,,,3.0,3.0,2.0,2.0,1.0,1.0,,,8.0,7.0,1.0,,1.0,,,
30,"Scarlett, Matthew",12,6,4,16,,,1.0,,4.0,1.0,1.0,1.0,,3.0,,4.0,11.0,1.0,,2.0,1.0,,
12,"Sholl, Brad",15,5,8,23,,,,2.0,4.0,,,2.0,2.0,,,8.0,12.0,,,,,,
6,"Spriggs, David",8,3,1,9,,,,,1.0,4.0,2.0,,1.0,,,4.0,5.0,,,2.0,,,
20,"Steinfort, Carl",6,3,8,14,1,,,1.0,,3.0,2.0,,,1.0,,7.0,7.0,,1.0,2.0,,,
26,"Stoneham, Barry",6,4,6,12,1,2.0,,,,,,3.0,,1.0,,8.0,4.0,2.0,3.0,1.0,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,207,84,95,302,13,9.0,25.0,30.0,40.0,47.0,38.0,35.0,25.0,16.0,,128.0,166.0,18.0,12.0,24.0,8.0,,
Opposition,Opposition,227,103,119,346,22,13.0,20.0,38.0,29.0,71.0,25.0,33.0,16.0,25.0,6.0,132.0,206.0,22.0,20.0,29.0,24.0,,
