Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
21,"Akermanis, Jason",30y 183d,267 (159-5-103 60.49%),327 (1.22),19 (8-1-10 44.74%),20 (1.05)
5,"Boyd, Matthew",24y 364d,89 (38-1-50 43.26%),28 (0.31),←,
17,"Cooney, Adam",21y 330d,86 (38-1-47 44.77%),88 (1.02),←,
4,"Cross, Daniel",24y 149d,84 (35-2-47 42.86%),14 (0.17),←,
14,"Darcy, Luke",32y 45d,225 (99-5-121 45.11%),183 (0.81),←,
10,"Eagleton, Nathan",28y 289d,212 (94-4-114 45.28%),181 (0.85),156 (68-2-86 44.23%),136 (0.87)
29,"Everitt, Andrejs",18y 166d,8 (2-1-5 31.25%),4 (0.50),←,
13,"Giansiracusa, Daniel",25y 168d,124 (48-3-73 39.92%),118 (0.95),←,
9,"Gilbee, Lindsay",26y 49d,115 (51-1-63 44.78%),62 (0.54),←,
25,"Hargrave, Ryan",26y 31d,115 (47-3-65 42.17%),32 (0.28),←,
6,"Johnson, Brad",31y 39d,298 (137-6-155 46.98%),457 (1.53),←,
36,"Lake, Brian",25y 180d,96 (38-1-57 40.10%),9 (0.09),←,
32,"McDougall, Andrew",24y 58d,42 (23-0-19 54.76%),49 (1.17),4 (1-0-3 25.00%),1 (0.25)
38,"Morris, Dale",24y 240d,61 (33-1-27 54.92%),1 (0.02),←,
2,"Murphy, Robert",25y 78d,126 (48-3-75 39.29%),94 (0.75),←,
15,"Power, Sam",24y 55d,83 (28-2-53 34.94%),16 (0.19),←,
1,"Ray, Farren",21y 156d,62 (28-1-33 45.97%),28 (0.45),←,
34,"Skipper, Wayde",24y 178d,43 (17-2-24 41.86%),19 (0.44),←,
35,"Tiller, Stephen",20y 153d,5 (0-1-4 10.00%),5 (1.00),←,
7,"West, Scott",32y 285d,319 (148-5-166 47.18%),104 (0.33),←,
37,"Wight, Cameron",22y 143d,25 (9-0-16 36.00%),2 (0.08),←,
12,"Williams, Tom",21y 40d,12 (5-1-6 45.83%),,←,
Totals,Totals,25y 104d,2497 (1125-49-1323 45.05%),1821 (0.73),,
C,"Eade, Rodney",49y 144d,219 (115-3-101 53.20%),,67 (34-1-32 51.49%),
