St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details,St Kilda Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),St Kilda Games (W-D-L W%),St Kilda Goals (Ave.)
11,"Anderson, Dean",28y 353d,148 (83-1-64 56.42%),100 (0.68),65 (25-1-39 39.23%),26 (0.40)
14,"Bardsley, Kristian",23y 310d,49 (19-1-29 39.80%),21 (0.43),44 (17-1-26 39.77%),17 (0.39)
27,"Beveridge, Luke",25y 331d,85 (48-1-36 57.06%),82 (0.96),12 (5-0-7 41.67%),12 (1.00)
2,"Brown, Tony",19y 52d,27 (10-0-17 37.04%),14 (0.52),←,
3,"Burke, Nathan",26y 164d,196 (82-2-112 42.35%),71 (0.36),←,
30,"Coghlan, Glen",21y 356d,19 (7-0-12 36.84%),7 (0.37),←,
36,"Cripps, Jason",19y 279d,5 (2-0-3 40.00%),,←,
34,"Daniels, Jayson",25y 151d,148 (44-1-103 30.07%),26 (0.18),90 (31-1-58 35.00%),22 (0.24)
10,"Everitt, Peter",22y 77d,62 (25-1-36 41.13%),90 (1.45),←,
29,"Jones, Austinn",19y 295d,35 (12-0-23 34.29%),30 (0.86),←,
17,"Keogh, Rod",25y 116d,69 (31-0-38 44.93%),23 (0.33),47 (19-0-28 40.43%),15 (0.32)
23,"Loewe, Stewart",28y 57d,207 (87-1-119 42.27%),401 (1.94),←,
16,"Neill, Robert",22y 196d,36 (9-0-27 25.00%),15 (0.42),15 (6-0-9 40.00%),6 (0.40)
1,"Peckett, Justin",23y 288d,69 (26-1-42 38.41%),2 (0.03),←,
31,"Shanahan, Jamie",28y 226d,94 (43-1-50 46.28%),,←,
4,"Smith, Joel",19y 77d,36 (14-0-22 38.89%),19 (0.53),←,
9,"Vidovic, Lazar",31y 109d,67 (32-1-34 48.51%),12 (0.18),←,
15,"Wakelin, Darryl",21y 343d,34 (13-0-21 38.24%),2 (0.06),←,
12,"Wakelin, Shane",21y 342d,40 (14-1-25 36.25%),11 (0.28),←,
7,"Winmar, Nicky",30y 298d,182 (78-1-103 43.13%),238 (1.31),←,
20,"Young, Matthew",23y 306d,34 (15-0-19 44.12%),9 (0.26),13 (6-0-7 46.15%),3 (0.23)
Totals,Totals,24y 121d,1642 (694-13-935 42.27%),1173 (0.71),,
C,"Alves, Stan",50y 58d,60 (21-1-38 35.83%),,←,
