Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game],Richmond Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
41,"Banks, Sam",10,3,11,21,,,,1.0,2.0,2.0,3.0,1.0,,,,6.0,15.0,,,,,,83.0
43 ↑,"Bauer, Jacob",1,,2,3,,,,,,1.0,,1.0,,1.0,,,3.0,,,,,,23.0
46,"Blight, Jacob",2,3,5,7,1,,9.0,3.0,,,,,,,,4.0,3.0,2.0,1.0,3.0,,,89.0
35,"Broad, Nathan",15,11,4,19,,,,2.0,4.0,,,3.0,1.0,,,3.0,15.0,,,8.0,,,93.0
30,"Brown, Tom",17,5,7,24,,,,2.0,5.0,1.0,1.0,3.0,,1.0,,8.0,14.0,,,1.0,1.0,,89.0
44,"Campbell, Seth",6,1,3,9,,1.0,,1.0,,2.0,1.0,2.0,,2.0,,4.0,4.0,1.0,,,,1.0,88.0
27,"Dow, Thomson",5,4,15,20,,,,2.0,,,5.0,3.0,1.0,,,11.0,9.0,,,,,,71.0
26,"Faull, Jonty",5,2,1,6,,1.0,,,,1.0,,3.0,,1.0,,2.0,4.0,,1.0,1.0,,,78.0
48,"Green, Steely",5,1,4,9,1,1.0,,1.0,,1.0,1.0,3.0,,1.0,,4.0,6.0,,,1.0,,,85.0
2,"Hopper, Jacob",8,3,25,33,,,,6.0,3.0,2.0,5.0,6.0,2.0,4.0,,14.0,20.0,,,,,,69.0
19 ↓,"Lynch, Tom",3,2,2,5,1,,,1.0,,2.0,,1.0,,,,1.0,4.0,1.0,1.0,1.0,,,62.0
33,"McIntosh, Kamdyn",11,6,8,19,1,,,1.0,3.0,4.0,2.0,1.0,,1.0,,5.0,15.0,,,2.0,,,77.0
12,"Miller, Ben",11,6,1,12,,,,,4.0,,,3.0,,,,1.0,8.0,1.0,,6.0,,,94.0
25,"Nankervis, Toby",4,3,13,17,,,33.0,2.0,1.0,,5.0,3.0,2.0,2.0,,8.0,10.0,,,4.0,,,82.0
13,"Ralphsmith, Hugo",9,6,7,16,,,,2.0,1.0,3.0,1.0,4.0,2.0,1.0,,5.0,12.0,,,3.0,,1.0,82.0
17,"Rioli, Maurice",3,1,3,6,2,,,,1.0,,,1.0,,1.0,,5.0,2.0,,1.0,,1.0,,69.0
5,"Ross, Jack",8,7,4,12,,1.0,,2.0,,5.0,2.0,1.0,,,,2.0,10.0,,,1.0,2.0,1.0,73.0
15,"Short, Jayden",20,8,5,25,,,,2.0,8.0,1.0,,3.0,1.0,,,3.0,20.0,,,2.0,,,77.0
40,"Sonsie, Tyler",7,4,5,12,1,,,2.0,,3.0,2.0,1.0,,,,4.0,7.0,,,,,,84.0
14,"Taranto, Tim",11,4,15,26,,,,7.0,3.0,4.0,4.0,5.0,,2.0,,8.0,17.0,,,,,1.0,86.0
31,"Trainor, Luke",17,10,5,22,,,,,6.0,2.0,,3.0,2.0,1.0,,4.0,18.0,1.0,,,,,81.0
36,"Trezise, James",9,5,8,17,,,,2.0,3.0,1.0,1.0,1.0,1.0,,,5.0,12.0,,,,,,84.0
1,"Vlastuin, Nick",13,9,7,20,,,,3.0,5.0,1.0,,3.0,3.0,2.0,,5.0,16.0,,,2.0,,1.0,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,200,104,160,360,7,5.0,42.0,42.0,49.0,36.0,33.0,55.0,15.0,20.0,,112.0,244.0,6.0,4.0,35.0,4.0,5.0,
Opposition,Opposition,208,98,154,362,16,12.0,35.0,62.0,28.0,65.0,43.0,51.0,20.0,15.0,6.0,129.0,231.0,11.0,17.0,30.0,19.0,12.0,
