Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game],Adelaide Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
32,"Dangerfield, Patrick",16,4,11,27,,2.0,,4.0,1.0,8.0,8.0,4.0,,1.0,2.0,12.0,15.0,,1.0,1.0,2.0,1.0,76.0
11,"Doughty, Michael",7,3,10,17,1,,,1.0,1.0,,,3.0,,1.0,,2.0,13.0,1.0,,5.0,1.0,,88.0
6,"Gunston, Jack",16,9,2,18,2,1.0,,3.0,,2.0,,2.0,,,,5.0,13.0,2.0,1.0,,,,85.0
45,"Henderson, Ricky",5,3,3,8,1,1.0,,3.0,,,,3.0,,2.0,,2.0,7.0,,3.0,4.0,,2.0,82.0
24,"Jacobs, Sam",5,2,4,9,1,1.0,21.0,3.0,2.0,1.0,2.0,2.0,3.0,1.0,,4.0,6.0,,,3.0,,1.0,82.0
18,"Johncock, Graham",15,5,2,17,,,,,7.0,4.0,,1.0,,1.0,,5.0,10.0,1.0,,6.0,5.0,,86.0
21,"Knights, Chris",16,10,15,31,,1.0,,2.0,2.0,5.0,1.0,4.0,,1.0,,9.0,22.0,,,,1.0,1.0,85.0
14,"Mackay, David",6,4,12,18,1,,,3.0,,2.0,5.0,1.0,2.0,,,8.0,10.0,,,1.0,,,82.0
20,"Maric, Ivan",6,4,3,9,1,,17.0,1.0,,3.0,1.0,1.0,1.0,1.0,,7.0,3.0,2.0,1.0,5.0,,,74.0
22,"Otten, Andy",5,3,13,18,1,,,3.0,,1.0,,1.0,1.0,1.0,,6.0,13.0,,1.0,8.0,,,97.0
23,"Petrenko, Jared",11,8,7,18,,1.0,,3.0,,5.0,1.0,2.0,1.0,1.0,,6.0,12.0,,,,,,87.0
3,"Reilly, Brent",11,4,8,19,,,,4.0,1.0,1.0,,1.0,,1.0,,5.0,13.0,,1.0,3.0,,,91.0
43 ↑,"Riley, Aidan",2,3,2,4,,,,1.0,,1.0,,1.0,,1.0,,2.0,2.0,1.0,,,,,18.0
25,"Rutten, Ben",4,3,8,12,,,,1.0,2.0,,,2.0,1.0,2.0,,2.0,11.0,,,5.0,,,100.0
9,"Sloane, Rory",10,7,12,22,2,,,5.0,2.0,4.0,2.0,,2.0,,,9.0,13.0,,,1.0,1.0,1.0,78.0
33,"Smith, Brodie",13,5,8,21,,,,3.0,2.0,7.0,,3.0,1.0,1.0,,3.0,17.0,,,1.0,1.0,,79.0
12 ↓,"Talia, Daniel",7,3,6,13,,,,3.0,4.0,1.0,,2.0,1.0,,,3.0,10.0,,,1.0,,,75.0
5,"Thompson, Scott",11,2,16,27,,,,3.0,2.0,3.0,5.0,6.0,,4.0,,9.0,17.0,,,,,,88.0
7,"van Berlo, Nathan",18,8,12,30,,2.0,,3.0,,5.0,5.0,1.0,4.0,,3.0,10.0,22.0,,2.0,,,1.0,87.0
17,"Vince, Bernie",16,7,14,30,,,,3.0,1.0,4.0,8.0,5.0,2.0,2.0,1.0,14.0,16.0,3.0,,1.0,,1.0,85.0
13,"Walker, Taylor",8,7,9,17,4,1.0,,2.0,,1.0,1.0,3.0,1.0,1.0,,8.0,8.0,2.0,5.0,2.0,,2.0,91.0
47,"Wright, Matthew",8,1,5,13,2,,,4.0,,3.0,,2.0,,1.0,,3.0,10.0,,,,2.0,1.0,82.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,216,105,182,398,16,15.0,38.0,58.0,27.0,61.0,39.0,50.0,20.0,23.0,6.0,134.0,263.0,12.0,15.0,47.0,13.0,11.0,
Opposition,Opposition,187,96,161,348,11,13.0,20.0,48.0,38.0,41.0,21.0,45.0,23.0,20.0,,109.0,233.0,12.0,16.0,46.0,8.0,7.0,
