Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details,Brisbane Lions Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Brisbane Lions Games (W-D-L W%),Brisbane Lions Goals (Ave.)
7,"Adcock, Jed",21y 178d,39 (17-0-22 43.59%),7 (0.18),←,
46,"Begley, Colm",20y 254d,9 (4-0-5 44.44%),3 (0.33),←,
20,"Black, Simon",28y 39d,198 (125-1-72 63.38%),128 (0.65),←,
17,"Brennan, Jared",22y 288d,45 (24-0-21 53.33%),23 (0.51),←,
16,"Brown, Jonathan",25y 195d,124 (87-0-37 70.16%),208 (1.68),←,
19,"Charman, Jamie",24y 300d,92 (59-1-32 64.67%),38 (0.41),←,
30,"Copeland, Robert",25y 351d,116 (73-0-43 62.93%),20 (0.17),←,
4,"Fixter, Ben",25y 323d,53 (24-0-29 45.28%),11 (0.21),26 (10-0-16 38.46%),3 (0.12)
14,"Hadley, Richard",24y 44d,32 (22-0-10 68.75%),8 (0.25),←,
5,"Harding, Scott",20y 327d,21 (9-0-12 42.86%),5 (0.24),←,
2,"Johnson, Chris",30y 347d,259 (127-3-129 49.61%),169 (0.65),200 (120-3-77 60.75%),102 (0.51)
44,"Lappin, Nigel",30y 325d,260 (155-4-101 60.38%),171 (0.66),199 (123-3-73 62.56%),131 (0.66)
43,"McDonald, Beau",27y 190d,89 (58-1-30 65.73%),19 (0.21),←,
9,"McGrath, Ashley",23y 357d,90 (52-1-37 58.33%),91 (1.01),←,
21,"Merrett, Daniel",22y 151d,31 (13-0-18 41.94%),16 (0.52),←,
8,"Notting, Tim",28y 203d,163 (101-1-61 62.27%),117 (0.72),←,
24,"Patfull, Joel",22y 156d,22 (9-0-13 40.91%),9 (0.41),←,
6,"Power, Luke",27y 124d,183 (112-1-70 61.48%),180 (0.98),←,
35,"Rischitelli, Michael",21y 124d,29 (13-0-16 44.83%),15 (0.52),←,
29,"Roe, Jason",23y 60d,20 (8-0-12 40.00%),4 (0.20),←,
11,"Sherman, Justin",20y 106d,48 (20-0-28 41.67%),36 (0.75),←,
32,"Stiller, Cheynee",21y 9d,20 (7-0-13 35.00%),8 (0.40),←,
Totals,Totals,24y 202d,1943 (1119-13-811 57.59%),1286 (0.66),,
C,"Matthews, Leigh",55y 72d,424 (252-6-166 60.14%),,200 (127-1-72 63.75%),
