West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game],West Coast Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Brennan, Michael",2,1,1,3,,,,,,,,,,4.0,,,,,,,,,
36,"Hart, David",7,1,2,9,,,,,,,,,1.0,,,,,,,,,,
39,"Heady, Brett",10,6,1,11,2,,,,,,,,,3.0,,,,,,,,,
25,"Keene, Laurie",7,2,4,11,1,,16.0,4.0,,,,,1.0,3.0,,,,,,,,,
33,"Kemp, Dean",11,1,6,17,,1.0,,1.0,,,,,,,,,,,,,,,
5,"Lamb, Dwayne",17,1,9,26,,,,3.0,,,,,1.0,1.0,,,,,,,,,
19,"Langdon, Karl",8,3,3,11,2,,1.0,,,,,,3.0,,,,,,,,,,
28,"Lewis, Chris",17,3,3,20,2,,,7.0,,,,,2.0,,3.0,,,,,,,,
3,"Mainwaring, Chris",18,6,6,24,,,,,,,,,1.0,4.0,1.0,,,,,,,,
8,"Malaxos, Stephen",3,1,8,11,,,,1.0,,,,,,,,,,,,,,,
40,"McGrath, Craig",8,6,5,13,2,,3.0,1.0,,,,,,,,,,,,,,,
17,"McKenna, Guy",7,2,6,13,,,,5.0,,,,,,1.0,,,,,,,,,
20,"Peos, Paul",15,6,7,22,,,,3.0,,,,,2.0,2.0,,,,,,,,,
23,"Rance, Murray",6,2,3,9,,,,1.0,,,,,3.0,2.0,,,,,,,,,
12,"Scott, Phil",8,3,2,10,,,10.0,2.0,,,,,3.0,1.0,,,,,,,,,
4,"Sumich, Peter",8,4,3,11,3,3.0,,1.0,,,,,1.0,2.0,,,,,,,,,
7,"Turley, Craig",9,2,6,15,,,,1.0,,,,,2.0,1.0,,,,,,,,,
31,"Waterman, Chris",6,2,,6,2,1.0,,1.0,,,,,1.0,,,,,,,,,,
13,"Watters, Scott",12,2,11,23,,,,2.0,,,,,2.0,1.0,,,,,,,,,
24,"Worsfold, John",9,3,5,14,,,,,,,,,2.0,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,188,57,91,279,14,6.0,30.0,33.0,,,,,25.0,25.0,4.0,,,,,,,,
Opposition,Opposition,202,66,126,328,12,11.0,18.0,27.0,,,,,25.0,25.0,2.0,,,,,,,,
