Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details,Gold Coast Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Gold Coast Games (W-D-L W%),Gold Coast Goals (Ave.)
9,"Ainsworth, Ben",21y 175d,38 (6-0-32 15.79%),26 (0.68),←,
10,"Ballard, Charlie",20y 12d,29 (4-0-25 13.79%),1 (0.03),←,
3,"Bowes, Jack",21y 190d,39 (8-0-31 20.51%),11 (0.28),←,
29,"Burgess, Chris",23y 251d,11 (3-0-8 27.27%),4 (0.36),←,
45,"Dawson, Jacob",19y 274d,6 (0-0-6 0.00%),1 (0.17),←,
12,"Day, Sam",26y 332d,117 (32-1-84 27.78%),83 (0.71),←,
8,"Fiorini, Brayden",21y 347d,44 (9-0-35 20.45%),15 (0.34),←,
1,"Hanley, Pearce",30y 262d,158 (44-0-114 27.85%),60 (0.38),29 (6-0-23 20.69%),2 (0.07)
5,"Harbrow, Jarrod",31y 17d,242 (84-2-156 35.12%),54 (0.22),172 (44-1-127 25.87%),33 (0.19)
34,"King, Ben",19y 28d,11 (0-0-11 0.00%),13 (1.18),←,
23,"Lemmens, Sean",24y 275d,84 (22-1-61 26.79%),21 (0.25),←,
41,"Lukosius, Jack",18y 360d,18 (3-0-15 16.67%),3 (0.17),←,
44,"Macpherson, Darcy",21y 279d,36 (6-0-30 16.67%),20 (0.56),←,
4,"Martin, Jack",24y 187d,97 (25-1-71 26.29%),81 (0.84),←,
2,"Miles, Anthony",27y 157d,87 (39-0-48 44.83%),31 (0.36),16 (3-0-13 18.75%),6 (0.38)
11,"Miller, Touk",23y 163d,97 (20-1-76 21.13%),28 (0.29),←,
35,"Rischitelli, Michael",33y 208d,240 (80-3-157 33.96%),90 (0.38),129 (31-0-98 24.03%),43 (0.33)
6,"Sexton, Alex",25y 244d,116 (28-0-88 24.14%),106 (0.91),←,
24,"Swallow, David",26y 258d,136 (34-0-102 25.00%),66 (0.49),←,
14,"Weller, Lachie",23y 162d,83 (20-0-63 24.10%),22 (0.27),36 (6-0-30 16.67%),5 (0.14)
28,"Witts, Jarrod",26y 325d,99 (31-0-68 31.31%),25 (0.25),59 (13-0-46 22.03%),7 (0.12)
30,"Wright, Peter",22y 330d,66 (13-0-53 19.70%),85 (1.29),←,
Totals,Totals,24y 137d,1854 (511-9-1334 27.56%),846 (0.46),,
C,"Dew, Stuart",39y 351d,41 (7-0-34 17.07%),,←,
