Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game],Brisbane Bears Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
35,"Akermanis, Jason",2,1,3,5,1,,,1.0,,,,,,,,,,,,,,,
10,"Ashcroft, Marcus",16,8,11,27,,,,4.0,,,,,2.0,1.0,,,,,,,,,
1,"Champion, Richard",15,6,1,16,,,,3.0,,,,,2.0,1.0,,,,,,,,,
5,"Chapman, Nathan",11,5,5,16,,,,1.0,,,,,1.0,2.0,,,,,,,,,
16,"Clarke, Matthew",10,7,9,19,1,,8.0,1.0,,,,,1.0,,,,,,,,,,
20,"Craven, Danny",13,1,8,21,,,,4.0,,,,,1.0,1.0,,,,,,,,,
6,"Fletcher, Adrian",17,5,12,29,,,,3.0,,,,,2.0,3.0,,,,,,,,,
8,"Gowers, Andrew",5,2,3,8,,,,2.0,,,,,1.0,1.0,,,,,,,,,
32,"Hart, Shaun",7,1,9,16,,1.0,,4.0,,,,,,1.0,,,,,,,,,
21,"Hodges, Shane",3,1,5,8,,,,3.0,,,,,1.0,2.0,,,,,,,,,
41,"Kennedy, Matthew",2,1,2,4,1,,,,,,,,,,,,,,,,,,
44,"Lappin, Nigel",7,3,3,10,,,,,,,,,,,,,,,,,,,
23,"Leppitsch, Justin",11,7,9,20,,,,,,,,,,1.0,,,,,,,,,
2,"McAdam, Gilbert",10,3,12,22,,,,1.0,,,,,2.0,,2.0,,,,,,,,
7,"McIvor, Scott",5,5,1,6,,,,,,,,,,1.0,,,,,,,,,
4,"McRae, Craig",10,1,,10,1,,,2.0,,,,,2.0,,,,,,,,,,
24,"Merrett, Roger",3,,2,5,1,1.0,,1.0,,,,,2.0,,,,,,,,,,
22,"Scott, Chris",5,1,2,7,1,2.0,,1.0,,,,,1.0,2.0,,,,,,,,,
38,"Scott, Dion",6,2,2,8,,,3.0,3.0,,,,,1.0,1.0,,,,,,,,,
3,"Voss, Michael",9,4,8,17,2,,,1.0,,,,,,2.0,,,,,,,,,
33,"White, Darryl",4,1,5,9,,,,1.0,,,,,,,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,1.0,,,,,,,,,,,,,,,,,
Totals,Totals,171,65,112,283,8,5.0,11.0,36.0,,,,,19.0,19.0,2.0,,,,,,,,
Opposition,Opposition,206,60,84,290,9,15.0,31.0,24.0,,,,,19.0,19.0,4.0,,,,,,,,
