Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details,Melbourne Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Melbourne Games (W-D-L W%),Melbourne Goals (Ave.)
1,"Charles, Sean",22y 49d,39 (13-0-26 33.33%),54 (1.38),←,
23,"Clarkson, Alastair",29y 70d,129 (51-2-76 40.31%),83 (0.64),36 (9-0-27 25.00%),22 (0.61)
31,"Cockatoo-Collins, Don",19y 96d,6 (0-0-6 0.00%),1 (0.17),←,
33,"Farmer, Jeff",20y 12d,38 (8-0-30 21.05%),57 (1.50),←,
21,"Febey, Steven",27y 321d,172 (88-0-84 51.16%),23 (0.13),←,
48,"Grgic, Brent",17y 271d,1 (0-0-1 0.00%),1 (1.00),←,
15,"Hopgood, Paul",23y 350d,73 (31-0-42 42.47%),6 (0.08),←,
27,"Ingerson, Anthony",27y 266d,69 (24-0-45 34.78%),39 (0.57),32 (8-0-24 25.00%),14 (0.44)
17,"Lovett, Brett",31y 47d,230 (120-1-109 52.39%),45 (0.20),←,
6,"Lovett, Glenn",27y 348d,118 (51-0-67 43.22%),72 (0.61),←,
35,"McDonald, Anthony",25y 23d,11 (1-0-10 9.09%),4 (0.36),←,
9,"Neitz, David",22y 165d,97 (40-0-57 41.24%),131 (1.35),←,
14,"Newton, Leigh",21y 103d,7 (1-0-6 14.29%),3 (0.43),←,
38,"OBrien, Darren",28y 106d,20 (4-0-16 20.00%),7 (0.35),←,
4,"Obst, Andrew",32y 321d,144 (69-0-75 47.92%),59 (0.41),←,
5,"Schwarz, David",24y 347d,68 (28-1-39 41.91%),103 (1.51),←,
29,"Smith, Shaun",28y 14d,91 (43-1-47 47.80%),111 (1.22),44 (16-0-28 36.36%),73 (1.66)
11,"Stynes, Jim",31y 74d,236 (120-1-115 51.06%),126 (0.53),←,
12,"Viney, Todd",31y 98d,186 (89-1-96 48.12%),67 (0.36),←,
22,"Woewodin, Shane",20y 359d,14 (2-0-12 14.29%),3 (0.21),←,
13,"Yze, Adem",19y 288d,39 (12-0-27 30.77%),17 (0.44),←,
Totals,Totals,25y 143d,1788 (795-7-986 44.46%),1012 (0.57),,
C,"Hutchison, Greg",40y 23d,5 (1-0-4 20.00%),,←,
