Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game],Essendon Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
11,"Anderson, Greg",6,3,5,11,1,1.0,,2.0,,,,,,,,,,,,,,,
8,"Bewick, Darren",20,7,4,24,,4.0,,,,,,,2.0,1.0,2.0,,,,,,,,
36,"Bower, Brendan",20,5,3,23,,,,3.0,,,,,2.0,5.0,,,,,,,,,
6,"Daniher, Anthony",12,10,6,18,1,,,3.0,,,,,,,,,,,,,,,
7,"Daniher, Chris",8,1,9,17,,,,6.0,,,,,1.0,1.0,,,,,,,,,
5,"Daniher, Terry",12,7,3,15,,,,1.0,,,,,2.0,1.0,,,,,,,,,
28,"Flood, David",7,2,7,14,4,,,1.0,,,,,,2.0,,,,,,,,,
25,"Fox, Brad",5,2,3,8,,,,1.0,,,,,3.0,,,,,,,,,,
29,"Grenvold, David",8,2,8,16,,,,1.0,,,,,1.0,1.0,,,,,,,,,
16,"Hamilton, Paul",7,3,2,9,1,,,2.0,,,,,1.0,,,,,,,,,,
1,"Harvey, Mark",11,1,,11,,,,,,,,,,1.0,,,,,,,,,
9,"Kickett, Derek",10,1,7,17,,,,1.0,,,,,2.0,,,,,,,,,,
13,"Long, Michael",15,5,13,28,2,,,4.0,,,,,2.0,2.0,3.0,,,,,,,,
27,"Madden, Simon",5,2,2,7,,,4.0,,,,,,3.0,2.0,,,,,,,,,
10,"ODonnell, Gary",16,3,5,21,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,
3,"Salmon, Paul",9,8,6,15,,,8.0,2.0,,,,,2.0,,,,,,,,,,
17,"Sporn, Kieran",22,4,3,25,2,1.0,,,,,,,,,,,,,,,,,
12,"Symons, Michael",4,3,2,6,,,,2.0,,,,,,,,,,,,,,,
26,"Thompson, Mark",25,2,6,31,,,,5.0,,,,,2.0,1.0,,,,,,,,,
21,"Wallis, Dean",8,5,3,11,2,2.0,,1.0,,,,,,1.0,,,,,,,,,
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,5.0,,,,,,,,,,,,,,,,,
Totals,Totals,230,76,97,327,13,13.0,12.0,36.0,,,,,24.0,19.0,6.0,,,,,,,,
Opposition,Opposition,214,63,89,303,9,15.0,25.0,35.0,,,,,19.0,24.0,,,,,,,,,
