Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
43,"Barlow, Ed",24y 141d,28 (10-2-16 39.29%),19 (0.68),2 (1-0-1 50.00%),1 (0.50)
5,"Boyd, Matthew",28y 294d,175 (88-2-85 50.86%),61 (0.35),←,
17,"Cooney, Adam",25y 260d,163 (87-2-74 53.99%),140 (0.86),←,
4,"Cross, Daniel",28y 79d,170 (84-3-83 50.29%),26 (0.15),←,
40,"Dahlhaus, Luke",18y 300d,2 (1-0-1 50.00%),1 (0.50),←,
33,"Djerrkura, Nathan",22y 271d,9 (4-0-5 44.44%),2 (0.22),5 (2-0-3 40.00%),2 (0.40)
13,"Giansiracusa, Daniel",29y 98d,203 (95-4-104 47.78%),229 (1.13),←,
9,"Gilbee, Lindsay",29y 344d,197 (100-2-95 51.27%),116 (0.59),←,
16,"Griffen, Ryan",24y 325d,133 (74-1-58 56.02%),86 (0.65),←,
7,"Higgins, Shaun",23y 105d,78 (41-1-36 53.21%),90 (1.15),←,
15,"Hudson, Ben",32y 113d,135 (82-1-52 61.11%),15 (0.11),80 (50-1-29 63.13%),9 (0.11)
19,"Jones, Liam",20y 113d,15 (6-0-9 40.00%),15 (1.00),←,
21,"Liberatore, Tom",19y 32d,10 (4-0-6 40.00%),3 (0.30),←,
27,"Minson, Will",26y 67d,114 (63-1-50 55.70%),61 (0.54),←,
38,"Morris, Dale",28y 170d,145 (82-2-61 57.24%),3 (0.02),←,
2,"Murphy, Robert",29y 8d,200 (90-4-106 46.00%),151 (0.75),←,
42,"Picken, Liam",24y 320d,55 (31-0-24 56.36%),19 (0.35),←,
24,"Schofield, Jayden",19y 34d,1 (1-0-0 100.00%),,←,
10,"Sherman, Justin",24y 142d,126 (52-3-71 42.46%),101 (0.80),12 (4-0-8 33.33%),16 (1.33)
14,"Ward, Callan",21y 68d,50 (27-0-23 54.00%),24 (0.48),←,
12,"Williams, Tom",24y 335d,67 (35-1-31 52.99%),4 (0.06),←,
29,"Wood, Easton",21y 286d,19 (10-0-9 52.63%),4 (0.21),←,
Totals,Totals,24y 327d,2095 (1067-29-999 50.93%),1170 (0.56),,
C,"Eade, Rodney",53y 74d,307 (166-4-137 54.72%),,155 (85-2-68 55.48%),
