Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details,Western Bulldogs Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Western Bulldogs Games (W-D-L W%),Western Bulldogs Goals (Ave.)
42,"Boyd, Matthew",23y 323d,59 (25-0-34 42.37%),17 (0.29),←,
17,"Cooney, Adam",20y 289d,56 (25-0-31 44.64%),51 (0.91),←,
4,"Cross, Daniel",23y 108d,61 (26-1-34 43.44%),10 (0.16),←,
10,"Eagleton, Nathan",27y 248d,187 (84-3-100 45.72%),166 (0.89),131 (58-1-72 44.66%),121 (0.92)
13,"Giansiracusa, Daniel",24y 127d,99 (37-2-60 38.38%),91 (0.92),←,
9,"Gilbee, Lindsay",25y 8d,88 (38-1-49 43.75%),46 (0.52),←,
3,"Grant, Chris",33y 215d,327 (168-5-154 52.14%),543 (1.66),←,
16,"Griffen, Ryan",19y 354d,32 (18-0-14 56.25%),13 (0.41),←,
25,"Hargrave, Ryan",24y 355d,85 (34-2-49 41.18%),23 (0.27),←,
6,"Johnson, Brad",29y 363d,269 (124-5-140 47.03%),372 (1.38),←,
36,"Lake, Brian",24y 139d,68 (26-0-42 38.24%),8 (0.12),←,
28,"McCormack, Damien",19y 169d,1 (1-0-0 100.00%),,←,
23,"McMahon, Jordan",23y 50d,87 (33-2-52 39.08%),33 (0.38),←,
27,"Minson, Will",21y 96d,26 (15-0-11 57.69%),7 (0.27),←,
43,"Montgomery, Brett",33y 45d,199 (126-3-70 64.07%),111 (0.56),73 (48-1-24 66.44%),60 (0.82)
38,"Morris, Dale",23y 199d,32 (20-0-12 62.50%),1 (0.03),←,
15,"Power, Sam",23y 14d,61 (22-1-38 36.89%),11 (0.18),←,
1,"Ray, Farren",20y 115d,33 (15-0-18 45.45%),13 (0.39),←,
30,"Robbins, Matthew",29y 69d,128 (55-2-71 43.75%),105 (0.82),121 (51-2-68 42.98%),105 (0.87)
5,"Smith, Rohan",33y 46d,291 (140-5-146 48.97%),246 (0.85),←,
11,"Street, Peter",26y 40d,56 (23-1-32 41.96%),13 (0.23),39 (16-0-23 41.03%),10 (0.26)
7,"West, Scott",31y 244d,291 (136-4-151 47.42%),102 (0.35),←,
Totals,Totals,25y 198d,2536 (1191-37-1308 46.96%),1982 (0.78),,
C,"Eade, Rodney",48y 103d,189 (102-2-85 54.50%),,37 (21-0-16 56.76%),
