Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details,Richmond Player Details
#,Player,Age,Career Games (W-D-L W%),Career Goals (Ave.),Richmond Games (W-D-L W%),Richmond Goals (Ave.)
22,"Bower, Nathan",21y 47d,17 (4-0-13 23.53%),9 (0.53),←,
21,"Bulluss, Paul",23y 183d,15 (4-0-11 26.67%),5 (0.33),←,
9,"Campbell, Wayne",20y 305d,48 (14-0-34 29.17%),32 (0.67),←,
44,"Daffy, Nick",20y 75d,9 (2-0-7 22.22%),1 (0.11),←,
37,"Esler, Ty",21y 318d,8 (1-0-7 12.50%),,←,
30,"Free, Tony",24y 28d,104 (31-0-73 29.81%),34 (0.33),←,
25,"Gale, Brendon",25y 7d,72 (22-0-50 30.56%),61 (0.85),←,
11,"Hernaman, Wayne",21y 71d,12 (4-0-8 33.33%),6 (0.50),←,
34,"Hogg, Jeff",26y 283d,139 (41-0-98 29.50%),301 (2.17),←,
31,"Howat, John",23y 10d,34 (14-0-20 41.18%),10 (0.29),14 (4-0-10 28.57%),
48,"Kellaway, Duncan",20y 158d,10 (3-0-7 30.00%),,←,
33,"Knights, Matthew",22y 293d,104 (30-0-74 28.85%),73 (0.70),←,
4,"Lambert, Craig",24y 293d,118 (33-0-85 27.97%),53 (0.45),←,
26,"Leys, Brian",25y 168d,98 (31-0-67 31.63%),17 (0.17),←,
43,"Livingstone, Tim",25y 307d,4 (0-0-4 0.00%),,←,
27,"Maxfield, Stuart",21y 107d,43 (9-0-34 20.93%),26 (0.60),←,
29,"Menegola, Todd",25y 212d,19 (4-0-15 21.05%),13 (0.68),←,
12,"Richardson, Matthew",18y 128d,10 (3-0-7 30.00%),15 (1.50),←,
46,"Thiessen, James",19y 165d,2 (0-0-2 0.00%),1 (0.50),←,
41,"Turner, Scott",23y 55d,50 (13-0-37 26.00%),19 (0.38),←,
Totals,Totals,22y 270d,916 (263-0-653 28.71%),676 (0.74),,
C,"Northey, John",50y 26d,204 (100-1-103 49.26%),,15 (4-0-11 26.67%),
