Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game],Sydney Match Statistics [Season][Game by Game]
#,Player,KI,MK,HB,DI,GL,BH,HO,TK,RB,IF,CL,CG,FF,FA,BR,CP,UP,CM,MI,1%,BO,GA,%P
14,"Bird, Craig",25,2,8,33,,,,5.0,4.0,3.0,4.0,3.0,1.0,,2.0,15.0,15.0,,,1.0,,,82.0
24,"Bolton, Jude",10,3,4,14,1,2.0,,4.0,,2.0,1.0,2.0,,2.0,,8.0,5.0,,1.0,2.0,,1.0,88.0
13,"Everitt, Andrejs",9,4,5,14,,,,5.0,1.0,2.0,,2.0,,1.0,,4.0,9.0,,1.0,5.0,2.0,,78.0
39,"Grundy, Heath",4,1,2,6,,,,1.0,1.0,,,2.0,,,,4.0,4.0,,,13.0,,,97.0
4,"Hannebery, Dan",7,,13,20,,2.0,,8.0,,1.0,4.0,3.0,2.0,,,13.0,8.0,,,1.0,,,85.0
33,"Jack, Brandon",6,,4,10,,1.0,,4.0,,3.0,2.0,2.0,,1.0,,8.0,2.0,,,1.0,,1.0,68.0
15,"Jack, Kieren",14,1,2,16,,2.0,,9.0,1.0,4.0,4.0,3.0,2.0,1.0,,8.0,8.0,1.0,1.0,1.0,,,88.0
12,"Kennedy, Josh",16,,7,23,,1.0,,7.0,1.0,3.0,9.0,3.0,,2.0,,17.0,4.0,,,,,,87.0
11,"Lamb, Jed",11,,3,14,,,,6.0,,5.0,2.0,,1.0,,,8.0,6.0,,,,,,74.0
9,"Malceski, Nick",15,3,4,19,,,,3.0,10.0,1.0,1.0,2.0,,1.0,,6.0,11.0,,,4.0,1.0,,94.0
21,"McGlynn, Ben",11,,1,12,2,1.0,,5.0,,4.0,,,1.0,,,5.0,3.0,,,,,2.0,89.0
3,"McVeigh, Jarrad",15,2,4,19,,,,3.0,7.0,1.0,2.0,2.0,1.0,,,9.0,7.0,,,2.0,,,94.0
6,"Mitchell, Tom",9,2,11,20,1,1.0,,6.0,2.0,3.0,2.0,2.0,3.0,,,13.0,8.0,,,,,,83.0
5,"OKeefe, Ryan",20,4,9,29,,,,7.0,2.0,4.0,4.0,4.0,1.0,1.0,3.0,16.0,12.0,,,2.0,,,84.0
26,"Parker, Luke",12,1,11,23,1,1.0,,7.0,,2.0,7.0,2.0,,,,13.0,9.0,1.0,1.0,2.0,,,77.0
38,"Pyke, Mike",6,3,5,11,1,,36.0,2.0,3.0,3.0,,3.0,1.0,1.0,,7.0,4.0,,1.0,5.0,,,92.0
43,"Rampe, Dane",11,2,2,13,,,,,8.0,2.0,1.0,5.0,,,,6.0,5.0,,,4.0,,,79.0
25,"Richards, Ted",8,3,4,12,,,,4.0,3.0,1.0,,2.0,,,,4.0,7.0,,,9.0,,,89.0
42 ↑,"Richards, Xavier",1,,,1,,,,,,1.0,,,,,,1.0,,,,,,,12.0
40,"Smith, Nick",8,2,5,13,,,,2.0,4.0,2.0,1.0,,2.0,,,8.0,5.0,,,5.0,,,100.0
8,"Tippett, Kurt",11,4,6,17,2,2.0,9.0,5.0,1.0,5.0,2.0,3.0,1.0,2.0,,13.0,4.0,2.0,1.0,8.0,,,78.0
18 ↓,"White, Jesse",3,2,4,7,,1.0,8.0,2.0,,3.0,1.0,,,,,4.0,3.0,,1.0,2.0,,,83.0
Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,Rushed,3.0,,,,,,,,,,,,,,,,,
Totals,Totals,232,39,114,346,8,17.0,53.0,95.0,48.0,55.0,47.0,45.0,16.0,12.0,5.0,190.0,139.0,4.0,7.0,67.0,3.0,4.0,
Opposition,Opposition,218,47,89,307,5,13.0,52.0,100.0,34.0,56.0,48.0,53.0,12.0,16.0,1.0,160.0,113.0,15.0,6.0,53.0,2.0,3.0,
